Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
63,KMI,Oil & Gas Midstream,79.7,78.3,6.0,-4.3,-2.4,6.4,5.4,12.6,25.5,48.5,77.1,79.7,118.9,-59.1,1.2,78.7,70.29696787703129,225.0,123.0,127.0,20.17,131.12,30,-6.280452410206166,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,123.0,127.0,20.17,156.0,0.0,0.0,-4.0,0.0,131.12,,,,,,
64,ANET,Networking Equipment,658.7,73.5,-3.8,-9.2,-6.3,-5.8,1.9,13.6,43.8,152.5,308.7,658.7,904.1,-19.6,1.3,810.1,0.020566595073917268,802.4,27.0,27.0,11.49,132.74,-53,-461.42777080948997,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,27.0,27.0,11.49,232.0,4.0,0.0,25.0,0.0,132.74,,,,,,
65,WDC,Data Storage Devices,841.3,87.0,-6.9,22.4,44.3,100.1,318.0,542.1,734.9,865.1,901.3,841.3,982.8,-100.9,1.7,169.4,-6.077793403716396,985.0,20.0,21.0,45.11,136.31,83,2.1858689989205695,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,20.0,21.0,45.11,6.0,0.0,0.0,12.0,0.0,136.31,,,,,,
66,GS,Investment Banking & Brokerage,174.3,84.3,-5.4,-2.7,-2.4,1.0,10.6,33.4,64.2,85.4,141.4,174.3,212.9,-35.7,1.1,150.7,0.0671231430728818,318.0,84.0,88.0,14.79,140.94,-6,-112.03879814524473,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,84.0,88.0,14.79,153.0,0.0,0.0,12.0,0.0,140.94,,,,,,
67,TKO,Entertainment,211.6,72.1,1.7,-7.0,-11.3,-10.5,-9.4,7.6,21.9,70.0,92.4,211.6,307.5,-34.9,1.2,316.8,144.8019662411143,355.4,71.0,73.0,19.01,141.81,5,120.71398660928976,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,71.0,73.0,19.01,329.0,20.0,0.0,-4.0,0.0,141.81,,,,,,
68,ASML,Semi-Conductors,348.5,87.1,-11.3,-2.1,-3.5,10.1,39.1,46.5,43.2,47.8,105.6,348.5,399.8,-5.8,1.7,227.5,0.00014077687824959033,492.2,52.0,52.0,24.85,142.45,5,-16.953630419993146,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,52.0,52.0,24.85,90.0,0.0,0.0,25.0,0.0,142.45,,,,,,
69,APO,Asset Management,186.8,44.9,-2.2,2.8,3.9,-1.7,-11.3,-21.4,-16.7,11.0,45.7,186.8,428.2,-9.1,1.3,538.2,0.10147010643127442,330.5,78.0,81.0,25.44,142.84,-34,-581.2551297623647,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,78.0,81.0,25.44,184.0,10.0,0.0,0.0,0.0,142.84,,,,,,
70,MAR,Lodging,42.9,78.8,7.6,-2.6,0.2,7.0,12.0,12.3,12.2,27.4,39.8,42.9,68.0,-49.0,1.3,24.2,21.081167831781404,186.6,155.0,163.0,15.14,144.84,73,20.784690502231822,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,155.0,163.0,15.14,133.0,0.0,0.0,-6.0,0.0,144.84,,,,,,
71,AIZ,Insurance - Property & Casualty,28.6,57.7,9.6,7.8,5.5,5.7,6.9,4.4,6.9,5.8,10.8,28.6,67.4,-23.8,1.4,26.6,30.25010813866728,172.3,170.0,178.0,8.89,147.59,70,-11.337971646896477,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,170.0,178.0,8.89,120.0,0.0,0.0,0.0,0.0,147.59,,,,,,
72,381180.KS,Asset Management,179.9,90.1,-9.9,21.3,29.1,40.4,72.2,90.5,118.8,178.4,,179.9,180.0,-10.3,1.6,51.4,6.887460180636266e-05,239.0,116.0,86.0,12.5,147.85,25,-6.599931125398193,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,116.0,86.0,12.5,25.0,0.0,11.0,12.0,0.0,147.85,,,,,,
73,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,160.0,150.0,16.86,149.16,30,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,160.0,150.0,16.86,160.0,0.0,0.0,0.0,0.0,149.16,372507312128.0,372.507,,etf,etf,data_raw
74,PM,Tobacco,50.3,86.8,3.4,11.5,5.3,11.9,7.1,25.1,42.0,51.5,70.0,50.3,67.0,-56.2,1.3,35.3,3.8918978303898912,194.0,145.0,153.0,17.78,149.28,44,-16.68050847762377,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,145.0,153.0,17.78,103.0,0.0,0.0,0.0,0.0,149.28,,,,,,
75,CMI,Industrial Machinery,181.9,85.7,-12.6,3.2,5.1,15.9,42.8,65.3,89.4,114.9,136.7,181.9,218.1,-35.6,1.2,83.7,4.1172047800755736e-05,325.6,82.0,85.0,29.22,151.27,11,-58.3491326435733,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,82.0,85.0,29.22,71.0,0.0,0.0,12.0,0.0,151.27,,,,,,
76,315960.KS,Dividend,347.2,86.7,-13.3,27.0,30.9,67.7,152.2,219.6,251.0,294.3,340.8,347.2,370.2,-74.4,1.7,37.4,-2.8347862612383953e-06,440.1,55.0,53.0,45.67,152.12,82,0.7746595886030342,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,55.0,53.0,45.67,12.0,0.0,0.0,12.0,0.0,152.12,,,,,,
77,PGR,Property & Casualty Insurance,151.6,49.1,5.0,-3.6,-6.9,-2.9,-13.7,-20.4,-13.2,10.9,34.4,151.6,319.6,-10.0,1.4,424.6,428.0789305061601,295.3,95.0,98.0,40.89,152.34,-18,-18.545602748323347,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,95.0,98.0,40.89,270.0,14.0,0.0,-4.0,0.0,152.34,,,,,,
78,SATS,Communication,255.4,98.7,2.4,5.1,9.0,29.6,171.4,324.1,456.2,450.0,378.3,255.4,260.9,-145.8,1.7,32.3,-25.17064264755999,399.1,62.0,64.0,45.11,152.41,108,68.90741980708454,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,62.0,64.0,45.11,20.0,0.0,0.0,0.0,0.0,152.41,,,,,,
79,TXN,Semiconductors,101.4,98.8,-1.2,23.9,29.4,49.6,50.7,44.1,41.4,33.8,43.7,101.4,103.5,-54.4,2.1,1.6,2.2366193944919006,245.1,112.0,114.0,34.83,154.18,51,-0.5882970546826805,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,112.0,114.0,34.83,27.0,0.0,0.0,12.0,0.0,154.18,,,,,,
80,TT,Building Products,216.8,74.2,-9.9,-8.5,-6.6,-3.7,-8.1,-5.5,11.5,45.3,90.7,216.8,294.6,-7.0,1.2,300.5,12.782506753986446,360.5,69.0,71.0,17.54,154.19,-24,-41.50535329390635,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,69.0,71.0,17.54,264.0,4.0,0.0,25.0,0.0,154.19,,,,,,
81,WELL,Healthcare REITs,102.8,91.6,3.0,-1.5,1.5,4.1,9.9,28.9,53.3,78.6,96.1,102.8,117.6,-51.9,1.1,73.5,9.518226319419526,246.5,111.0,113.0,14.48,154.88,24,-0.22721965932824162,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,111.0,113.0,14.48,137.0,0.0,0.0,25.0,0.0,154.88,,,,,,
82,MSTR,Enterprise Software,446.3,24.0,-4.1,6.6,9.3,-3.0,-35.9,-40.1,38.2,148.3,319.2,446.3,2076.0,-66.6,1.6,4118.7,3.686048702559063,590.0,44.0,44.0,29.17,154.92,-70,-2703.1999299839877,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,44.0,44.0,29.17,245.0,10.0,0.0,25.0,0.0,154.92,,,,,,
83,CDNS,Electronic Design Automation Software,240.1,65.8,-4.4,3.0,4.8,1.9,-6.2,-8.9,-17.8,-2.9,36.8,240.1,367.1,-3.4,1.2,374.6,0.003699779779621224,383.8,64.0,66.0,29.44,157.69,-36,-98.21332055083944,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,64.0,66.0,29.44,157.0,0.0,0.0,25.0,0.0,157.69,,,,,,
84,KEYS,Electronic Test & Measurement,197.6,88.0,-7.3,1.3,15.2,38.3,64.5,78.6,73.9,53.2,60.0,197.6,226.7,-14.6,3.0,53.0,0.031890563328445184,341.3,77.0,80.0,35.23,157.83,22,-13.85886336208723,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,77.0,80.0,35.23,37.0,0.0,0.0,25.0,0.0,157.83,,,,,,
85,CAH,Healthcare Distribution,146.8,74.8,5.3,-8.3,-12.2,-10.2,-0.4,22.8,33.4,102.7,151.0,146.8,224.4,-81.7,1.1,173.7,143.01947932825988,290.6,98.0,100.0,27.44,159.84,35,142.92139902087587,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,98.0,100.0,27.44,290.0,20.0,0.0,-4.0,0.0,159.84,,,,,,
86,ALL,Insurance - Property & Casualty,12.1,60.9,13.5,-0.0,1.4,2.4,-1.9,-3.4,6.9,11.7,12.8,12.1,53.0,-50.7,1.3,27.4,33.42256315274635,155.8,186.0,194.0,17.28,162.53,73,24.856414480487373,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,186.0,194.0,17.28,161.0,0.0,0.0,-6.0,0.0,162.53,,,,,,
87,TPR,Luxury Goods,203.0,71.3,2.2,-15.2,-13.7,-5.1,10.6,73.9,124.5,162.3,259.0,203.0,323.5,-95.4,1.1,223.0,49.38947161541718,346.7,75.0,77.0,30.02,163.92,0,23.79675376360412,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,75.0,77.0,30.02,249.0,4.0,0.0,25.0,0.0,163.92,,,,,,
88,QBTS,Quantum Computing,579.7,33.7,-8.0,3.9,-5.6,-20.4,-5.4,470.1,808.8,630.3,,579.7,1840.5,-110.7,1.5,1911.7,0.5338967440531288,642.3,36.0,33.0,27.6,171.1,-74,-826.0081779926696,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,36.0,33.0,27.6,280.0,12.0,11.0,25.0,0.0,171.1,,,,,,
89,ORCL,Software,60.4,22.7,-5.1,8.4,9.7,-4.3,-16.1,-12.2,-8.5,14.2,37.6,60.4,346.0,-22.8,1.7,526.4,0.348832941531801,204.1,135.0,141.0,31.78,171.53,27,-1.343221328668807,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,135.0,141.0,31.78,170.0,10.0,0.0,0.0,0.0,171.53,,,,,,
90,BTC-USD,Cryptocurrency,1952.0,55.2,-3.3,-1.3,-0.4,-11.3,-28.6,-27.8,-2.1,25.8,150.9,1952.0,3326.6,-9.6,1.2,4516.4,0.10632716516344173,2095.7,4.0,4.0,36.44,172.79,-70,-70.12826937173415,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,4.0,4.0,36.44,343.0,18.0,0.0,25.0,0.0,172.79,,,,,,
91,BNB-USD,Cryptocurrency,2161.4,38.6,-2.5,-2.7,-8.0,-20.7,-26.2,-25.8,2.3,-0.8,711.7,2161.4,5605.5,-25.2,1.3,7265.8,0.48796028440623357,2271.1,3.0,3.0,35.12,173.22,-89,-4999.512039715593,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,3.0,3.0,35.12,399.0,40.0,0.0,0.0,0.0,173.22,,,,,,
92,PSX,Oil & Gas Refining & Marketing,52.6,70.4,12.3,-3.2,6.5,15.6,24.1,18.6,13.5,40.9,61.3,52.6,106.9,-74.9,1.4,8.5,17.899671036156505,196.3,143.0,152.0,56.01,175.81,62,-0.47647519661290616,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,143.0,152.0,56.01,89.0,0.0,0.0,-6.0,0.0,175.81,,,,,,
93,FCX,Copper Mining,104.2,55.8,-14.2,-7.0,-10.8,3.7,14.3,9.6,1.7,-7.9,65.9,104.2,208.6,-56.5,1.7,101.8,8.756789013103445e-07,247.9,110.0,112.0,36.25,177.35,-11,-86.68135232570569,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,110.0,112.0,36.25,168.0,4.0,0.0,0.0,0.0,177.35,,,,,,
94,EBAY,Internet Retail,73.9,97.5,-1.5,9.3,14.2,20.6,22.9,45.9,70.0,65.9,66.1,73.9,77.9,-62.2,1.4,18.8,-1.1970641417497963,217.7,126.0,129.0,36.22,178.12,88,1.60101735866376,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,126.0,129.0,36.22,70.0,0.0,0.0,0.0,0.0,178.12,,,,,,
95,ODFL,Trucking,86.9,36.7,5.1,-6.0,-1.5,13.4,14.5,-3.4,-22.7,-32.5,-13.5,86.9,254.8,-15.5,1.7,161.5,247.35157770871905,230.6,120.0,122.0,82.97,178.67,72,246.69497170460133,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,120.0,122.0,82.97,126.0,0.0,0.0,-4.0,0.0,178.67,,,,,,
96,RGTI,Quantum Computing,582.7,23.1,-5.2,-2.2,-9.5,-26.4,-14.9,420.7,689.0,592.8,,582.7,2754.1,-93.0,1.5,3440.3,6.8944819145916085,641.7,37.0,31.0,19.5,182.45,-90,-1561.5323935850274,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,37.0,31.0,19.5,384.0,22.0,11.0,25.0,0.0,182.45,,,,,,
97,JCI,Building Products,141.5,78.8,-10.2,-10.0,-6.4,0.0,5.9,27.7,43.5,51.9,94.9,141.5,189.0,-32.8,1.1,135.1,0.0045363983049182014,285.3,101.0,103.0,22.29,182.84,-16,-61.57764086766784,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,101.0,103.0,22.29,198.0,4.0,0.0,25.0,0.0,182.84,,,,,,
98,AMZN,Internet Retail,47.0,41.6,-2.3,3.0,6.2,4.4,3.2,1.3,6.6,7.7,-4.5,47.0,152.6,-27.7,1.3,92.8,0.008421430385280027,190.7,148.0,155.0,20.93,182.93,41,0.008403432524437105,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,148.0,155.0,20.93,132.0,0.0,0.0,25.0,-8.0,182.93,,,,,,
99,ABBV,Biotechnology,56.4,58.1,6.4,-5.5,-9.0,-9.1,-9.3,-9.5,-8.5,-2.6,21.5,56.4,115.5,-24.8,1.2,131.5,141.75031833687353,200.1,139.0,145.0,45.89,183.24,8,-2.667590864842083,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,139.0,145.0,45.89,300.0,4.0,0.0,-6.0,0.0,183.24,,,,,,
100,LYV,Entertainment,39.4,44.7,-5.3,-2.0,-1.1,2.8,-2.9,4.6,9.6,3.2,5.0,39.4,117.4,-22.9,1.3,106.6,0.011249863845416529,183.1,157.0,166.0,31.03,185.48,29,-2.8772335384467147,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,157.0,166.0,31.03,174.0,0.0,0.0,0.0,0.0,185.48,,,,,,
101,FICO,Financial Technology,155.0,23.0,5.9,6.2,-8.8,-21.4,-33.5,-47.8,-46.8,-5.2,11.5,155.0,694.1,-6.1,1.4,1506.6,1829.605858613065,298.7,91.0,95.0,43.89,189.39,14,1826.523194308179,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,91.0,95.0,43.89,407.0,40.0,0.0,-6.0,0.0,189.39,,,,,,
102,AMCR,Packaging & Containers,209.0,64.5,-3.5,-13.2,-19.9,135.4,209.7,228.2,239.2,217.3,213.4,209.0,398.6,-134.7,3.3,7.0,-0.0015830076022583521,352.7,73.0,75.0,52.71,189.41,64,0.16157996848929795,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,73.0,75.0,52.71,17.0,4.0,0.0,25.0,0.0,189.41,,,,,,
103,PH,Diversified Machinery,185.8,67.4,-2.9,-11.6,-14.7,-10.1,-3.2,5.3,19.4,62.7,114.4,185.8,289.7,-29.7,1.1,274.4,6.666812113944892,329.5,79.0,82.0,19.11,189.96,-38,-37.57454868220198,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,79.0,82.0,19.11,336.0,20.0,0.0,25.0,0.0,189.96,,,,,,
104,WAB,Rail Equipment,46.3,75.3,-7.7,-8.9,-5.8,2.9,6.4,9.0,24.1,54.8,78.3,46.3,82.8,-63.6,1.2,40.3,3.9946321028893483,190.0,149.0,156.0,20.2,193.2,15,-3.6728094978221413,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,149.0,156.0,20.2,179.0,4.0,0.0,25.0,0.0,193.2,,,,,,
105,SNPS,Electronic Design Automation Software,98.7,32.8,-2.1,5.8,6.0,3.9,-9.4,-22.8,-37.0,-35.9,-14.9,98.7,309.4,-4.1,1.6,393.4,60.56178414988074,242.4,114.0,116.0,64.65,193.6,-16,-368.7997785107008,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,114.0,116.0,64.65,155.0,0.0,0.0,25.0,0.0,193.6,,,,,,
106,GRMN,Scientific & Technical Instruments,105.2,61.7,-2.3,-11.6,-7.5,-1.6,-5.9,-4.9,12.9,25.7,31.7,105.2,174.5,-6.4,1.2,200.3,0.8765061087171315,248.9,108.0,110.0,33.37,195.87,18,0.8525333473720449,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,108.0,110.0,33.37,260.0,4.0,0.0,25.0,0.0,195.87,,,,,,
107,NDAQ,Financial Exchanges,25.6,42.7,8.8,-2.5,-4.5,-4.9,-8.4,-3.1,2.8,-6.1,0.6,25.6,76.6,-11.7,1.4,98.6,91.3725361797624,169.3,173.0,181.0,54.22,197.27,54,76.0149518334472,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,173.0,181.0,54.22,240.0,0.0,0.0,-6.0,0.0,197.27,,,,,,
108,HIG,Insurance - Diversified,31.3,64.7,4.8,-7.1,-7.6,-6.5,-9.5,-9.0,-1.3,9.5,30.1,31.3,77.8,-52.8,1.2,79.8,75.20936290559874,175.0,167.0,175.0,42.78,197.33,38,69.87944710130178,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,167.0,175.0,42.78,286.0,4.0,0.0,-4.0,0.0,197.33,,,,,,
109,WSM,Specialty Retail,231.4,59.5,-0.1,-11.0,-16.3,-14.7,-16.2,-14.9,12.8,41.9,112.7,231.4,417.3,-40.6,1.2,506.4,186.51057740757483,375.1,66.0,68.0,21.93,198.78,-65,69.67953657738715,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,66.0,68.0,21.93,401.0,40.0,0.0,25.0,0.0,198.78,,,,,,
110,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-2.645716472058435e-40,190.8,147.0,138.0,29.22,198.82,52,2.145146698154937e-13,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,147.0,138.0,29.22,75.0,0.0,0.0,25.0,0.0,198.82,184864325632.0,184.864,,etf,etf,data_raw
111,MSFT,Software,67.1,37.1,5.0,-0.0,-2.4,-11.5,-21.8,-26.4,-33.9,-33.7,-25.6,67.1,201.5,-12.1,1.3,354.9,372.7121007199937,210.8,131.0,136.0,56.05,200.75,31,372.53009119453907,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,131.0,136.0,56.05,313.0,18.0,0.0,0.0,0.0,200.75,,,,,,
112,RSG,Environmental Services,31.9,25.7,8.0,-6.2,-7.8,-6.7,-17.2,-21.7,-23.3,-15.7,-4.4,31.9,149.9,-8.6,1.6,320.3,372.539162629329,175.6,166.0,174.0,46.44,201.99,-12,124.0269268188537,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,166.0,174.0,46.44,325.0,14.0,0.0,-4.0,0.0,201.99,,,,,,
113,EQT,Oil & Gas E&P,23.0,60.3,8.2,-7.0,-6.5,-3.9,-5.7,4.8,0.5,19.0,97.6,23.0,112.9,-116.6,1.2,56.6,34.71340081317415,166.7,176.0,184.0,40.2,202.25,61,34.51316928795841,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,176.0,184.0,40.2,247.0,4.0,0.0,0.0,0.0,202.25,,,,,,
114,GEV,Electrical Equipment,202.1,74.3,-8.5,-2.8,9.2,30.9,50.9,170.2,,,,202.1,230.7,-7.2,1.3,140.1,0.0007614861466752085,226.4,122.0,78.0,19.5,202.55,-48,-99.73250404398341,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,122.0,78.0,19.5,49.0,0.0,47.0,25.0,0.0,202.55,,,,,,
115,C,Diversified Banks,70.8,74.9,-4.6,-7.8,-3.9,0.2,11.3,31.4,59.7,75.8,78.0,70.8,114.7,-58.5,1.2,54.5,2.525957314014071e-05,214.5,130.0,135.0,30.79,203.29,34,2.525957314014071e-05,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,130.0,135.0,30.79,166.0,0.0,0.0,25.0,0.0,203.29,,,,,,
116,CSCO,Communications Equipment,90.9,94.8,-5.2,29.9,34.8,40.3,51.1,75.6,80.2,81.6,78.9,90.9,99.9,-66.9,1.5,-11.0,-0.11063641363814046,234.6,118.0,119.0,36.22,204.42,217,2500.758175049762,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,118.0,119.0,36.22,26.0,0.0,0.0,0.0,0.0,204.42,,,,,,
117,ETN,Electrical Equipment,149.6,67.5,-13.9,-11.5,-7.3,-3.8,-7.1,-10.1,-4.9,29.0,78.5,149.6,227.3,-11.6,1.2,234.8,1.4576265783786427e-05,293.3,96.0,99.0,33.89,205.24,-67,-207.24029015546654,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,96.0,99.0,33.89,277.0,4.0,0.0,25.0,0.0,205.24,,,,,,
118,ROK,Industrial Machinery,23.7,54.9,-16.3,2.1,-1.2,0.5,6.4,15.4,6.0,-0.7,4.4,23.7,70.8,-33.7,1.6,12.5,-0.0016718412763337912,167.4,174.0,182.0,33.54,207.94,60,1.535388848266617,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,174.0,182.0,33.54,152.0,0.0,0.0,0.0,0.0,207.94,,,,,,
119,NFLX,Broadcasting & Cable TV,64.6,39.7,3.6,-11.6,-9.1,-14.7,-28.8,-21.8,-5.3,26.0,8.4,64.6,279.9,-76.6,1.4,406.7,365.92196488134044,208.3,134.0,140.0,45.33,208.28,-8,326.6820412244523,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,134.0,140.0,45.33,417.0,22.0,0.0,-2.0,0.0,208.28,,,,,,
120,COP,Oil & Gas,33.5,42.0,7.4,-7.4,0.6,13.3,15.3,3.3,-12.3,-9.3,29.3,33.5,179.6,-71.5,1.4,14.0,46.731211762003745,177.2,165.0,173.0,76.29,208.54,57,-5.169667668471412,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,165.0,173.0,76.29,124.0,0.0,0.0,-4.0,0.0,208.54,,,,,,
121,BAESY,Aerospace & Defense,113.7,63.3,-0.1,-19.6,-17.7,-8.8,-12.2,6.1,15.3,64.0,111.8,113.7,218.5,-65.9,1.2,218.4,39.477306398348496,257.4,106.0,108.0,28.17,208.97,4,39.47723015590442,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,106.0,108.0,28.17,396.0,14.0,0.0,25.0,0.0,208.97,,,,,,
122,NTAP,Diversified Technology,12.5,35.3,4.1,6.0,11.5,7.1,4.2,-6.4,-4.9,-3.3,4.8,12.5,108.6,-39.4,1.6,24.1,74.15915187741406,156.2,184.0,192.0,69.67,209.02,47,-18.925884024607114,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,184.0,192.0,69.67,115.0,0.0,0.0,0.0,0.0,209.02,,,,,,
123,NUE,Steel,95.7,66.7,-5.6,6.0,12.3,21.3,35.9,30.7,11.7,10.5,78.7,95.7,169.7,-51.6,1.6,25.2,0.0893026414773907,239.4,115.0,117.0,66.01,209.61,13,-34.9794368851696,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,115.0,117.0,66.01,65.0,0.0,0.0,25.0,0.0,209.61,,,,,,
124,BKR,Oil & Gas Equipment & Services,60.3,85.8,5.1,-4.9,-1.2,11.9,25.5,33.6,38.3,64.0,109.3,60.3,84.9,-85.4,1.3,12.3,-8.991394009810563,204.0,136.0,142.0,31.3,211.75,61,0.02294694906579764,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,136.0,142.0,31.3,111.0,0.0,0.0,25.0,0.0,211.75,,,,,,
125,AFL,Insurance - Life,13.5,54.6,7.8,-0.5,-0.6,0.1,-2.6,-8.3,-7.4,5.6,17.2,13.5,67.0,-50.0,1.4,42.7,52.42306905914118,157.2,181.0,189.0,69.78,212.63,39,-3.4033520284056635,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,181.0,189.0,69.78,176.0,0.0,0.0,-6.0,0.0,212.63,,,,,,
126,ARES,Asset Management,231.9,37.2,-3.8,1.2,-5.4,-15.9,-30.1,-40.8,-42.5,-25.7,27.6,231.9,631.0,-8.6,1.3,1106.6,0.0005225280994495058,375.6,65.0,67.0,39.44,212.79,-87,-680.3994774719006,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,65.0,67.0,39.44,372.0,40.0,0.0,0.0,0.0,212.79,,,,,,
