Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
15,VRT,Electrical Equipment & Parts,1686.3,100.0,1.1,16.9,38.6,62.7,114.5,178.4,416.3,1082.6,1509.7,1686.3,1655.6,-60.9,1.3,691.5,109.7,1785.2,6.0,7.0,11.67,54.67,1,-2.299999999999997,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
16,AXON,Public Safety Technology,428.9,35.8,2.8,-3.1,-12.9,-22.9,-40.3,-34.0,-16.1,29.8,97.4,428.9,1246.3,-25.7,1.4,2281.2,2026.3820589084407,571.9,48.0,48.0,25.0,55.2,-1,694.7820589084408,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,
17,QBTS,Quantum Computing,735.2,41.7,2.9,27.3,15.8,-1.9,17.4,594.4,1007.0,795.5,,735.2,1840.5,-110.7,1.5,1511.7,851.5134172277906,797.3,29.0,26.0,27.2,57.2,4,515.4134172277905,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
18,SNDK,Data Storage Devices,1729.3,94.7,-5.3,46.5,81.0,267.7,1437.5,,,,,1729.3,1802.8,-4.5,1.6,356.9,175.67140631126517,1744.5,7.0,5.0,17.5,59.3,-5,-144.52859368873482,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
19,AMD,Semiconductors,1722.0,96.6,-3.4,47.2,64.6,67.4,121.7,147.8,151.2,194.5,311.5,1722.0,1783.4,-27.9,1.5,689.2,98.90334224819561,1864.9,5.0,6.0,15.89,61.89,0,-33.8966577518044,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
20,LRCX,Semiconductor Equipment,1000.9,95.7,4.5,13.7,15.2,39.1,107.6,164.8,192.2,269.1,423.9,1000.9,1035.0,-7.6,1.4,424.9,105.49083260591829,1143.9,15.0,15.0,11.44,62.44,14,38.79083260591828,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
21,HWM,Aerospace & Defense,786.1,99.9,14.4,7.3,9.3,16.8,26.7,83.4,177.4,350.9,592.4,786.1,753.8,-54.6,1.1,499.8,81.66053102481649,912.5,24.0,25.0,5.0,63.8,2,-18.339468975183507,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
22,FTNT,Cybersecurity Software,341.2,73.6,23.2,22.5,25.5,24.6,11.0,9.5,6.4,5.0,71.4,341.2,471.6,-20.2,1.4,406.1,392.12527048557575,484.2,54.0,54.0,11.44,65.44,55,106.22527048557578,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
23,IONQ,Quantum Computing,285.1,44.0,1.4,30.8,23.2,7.7,4.5,129.4,170.2,290.9,,285.1,660.4,-66.8,1.4,591.7,324.1741750025687,346.3,74.0,58.0,10.0,68.2,6,138.9741750025687,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
24,HOOD,Capital Markets,283.1,37.7,1.3,-0.4,-8.9,-25.3,-25.3,61.5,212.1,,,283.1,820.7,-60.3,1.3,1117.2,646.1270470718669,339.8,78.0,59.0,19.5,68.3,4,289.32704707186684,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
25,LLY,Pharmaceuticals,467.1,77.6,0.7,-4.9,-8.7,-8.4,-0.5,-6.4,1.6,75.6,207.0,467.1,607.2,-21.4,1.2,572.2,221.23009036338829,610.1,43.0,44.0,17.94,69.14,2,36.13009036338829,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
26,PWR,Construction & Engineering,1103.8,94.8,-5.2,11.0,25.3,41.4,61.0,96.8,134.6,256.7,604.0,1103.8,1124.7,-22.8,1.1,564.9,57.10874074934836,1246.8,14.0,14.0,8.89,69.69,-4,-34.39125925065164,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
27,MPWR,Semiconductors,643.7,93.8,-1.1,13.6,23.2,38.8,64.0,79.8,94.7,134.3,259.1,643.7,685.0,-5.3,1.4,316.4,57.273738889224376,786.6,30.0,32.0,0.0,73.0,4,-7.62626111077563,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
28,VST,Independent Power Producers,469.3,61.4,1.0,-4.5,-7.8,-11.6,-20.1,-2.9,101.5,302.0,393.3,469.3,796.7,-76.3,1.2,931.4,420.8798309792568,598.0,46.0,43.0,29.0,73.2,2,121.27983097925676,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
29,SOL-USD,Cryptocurrency,989.7,8.8,0.4,-1.2,-6.3,-23.1,-43.7,-59.8,-10.5,13.8,,989.7,11126.9,-44.7,1.5,23204.0,5000.0,1062.6,17.0,16.0,69.0,76.4,-4,-21844.2,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
30,CDNS,Electronic Design Automation Software,267.7,73.2,5.2,9.4,11.4,8.2,0.1,-2.2,-10.7,6.2,49.8,267.7,367.1,-3.4,1.2,337.3,332.9712453280366,410.7,63.0,65.0,17.44,78.64,14,190.87124532803662,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
31,EME,Construction & Engineering,711.0,97.5,-2.5,5.4,13.6,24.6,37.4,65.2,129.7,304.8,492.6,711.0,717.4,-42.2,1.2,428.5,61.33146691554676,854.0,26.0,27.0,13.33,78.73,4,-7.86853308445324,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
32,JBL,Electronic Manufacturing Services,632.8,92.0,-7.2,8.7,21.1,34.3,47.9,94.7,109.0,216.8,386.6,632.8,640.2,-28.8,1.1,332.5,25.655484070338115,775.8,31.0,33.0,0.0,79.0,6,-19.944515929661886,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
33,WSM,Specialty Retail,272.0,68.4,3.0,-2.8,-8.6,-6.8,-7.9,-5.7,25.7,59.0,138.4,272.0,417.3,-40.6,1.2,446.0,342.10771935575457,415.8,61.0,64.0,21.42,79.02,9,187.40771935575458,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
34,URI,Equipment Rental,292.5,82.4,1.1,9.8,11.3,10.3,6.2,5.2,15.1,52.1,149.6,292.5,362.9,-36.0,1.3,299.4,111.89470623943546,436.2,57.0,57.0,8.89,79.29,6,21.49470623943546,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
35,ANET,Networking Equipment,660.5,73.7,-21.7,-8.8,-5.9,-5.4,2.4,14.1,44.5,153.4,309.9,660.5,904.1,-19.6,1.3,807.9,34.846147848950835,803.5,28.0,30.0,11.46,79.86,-17,-90.45385215104916,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
36,DELL,Computer Hardware & Services,491.5,95.2,3.4,16.2,44.2,50.8,62.9,66.7,107.7,202.1,322.0,491.5,512.8,-23.7,1.4,219.9,76.05797836397677,622.5,42.0,39.0,5.0,80.8,10,19.257978363976775,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
37,PLTR,Software,574.7,55.7,-3.8,-12.2,-10.8,-19.8,-21.5,97.7,292.8,566.4,,574.7,1018.1,-71.2,1.2,1207.3,124.6360826272131,640.4,38.0,35.0,34.0,83.8,-4,-130.1639173727869,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
38,DOGE-USD,Cryptocurrency,1312.6,6.0,-0.1,1.0,1.8,-13.3,-36.9,-50.3,-45.8,-66.1,884.6,1312.6,22199.9,-45.9,1.5,42907.4,4767.919668244387,1421.7,11.0,10.0,74.64,83.84,-31,-38894.380331755616,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
39,ARES,Asset Management,240.7,38.5,1.9,3.4,-3.3,-14.1,-28.3,-39.0,-40.5,-22.9,31.8,240.7,631.0,-8.6,1.3,1092.3,1161.9883025612476,383.7,64.0,67.0,39.44,84.44,-3,425.48830256124756,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
40,AAPL,Consumer Electronics,229.7,88.7,3.0,0.9,2.3,0.0,6.0,2.6,-0.8,3.8,46.5,229.7,260.7,-12.6,1.2,220.8,96.54986327504034,372.7,67.0,70.0,3.0,85.0,13,32.44986327504034,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
41,RKLB,Aerospace & Defense,841.0,74.4,-0.6,3.2,1.5,16.5,59.6,432.0,770.7,873.2,,841.0,1114.9,-77.2,1.3,677.0,76.91282852040041,904.1,25.0,22.0,27.0,85.2,-2,-6.687171479599584,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
42,TPL,Homebuilding,449.4,49.1,-6.9,-15.1,-12.9,4.7,0.8,-1.0,20.6,34.4,130.9,449.4,919.6,-5.5,1.4,982.2,77.65268583874781,592.4,47.0,47.0,21.39,85.99,-25,-273.0473141612522,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
43,TSM,Semiconductors,567.4,98.3,1.9,6.1,9.1,19.1,43.3,76.5,134.8,188.6,282.4,567.4,577.1,-6.0,1.2,324.0,56.35752122381378,710.3,34.0,36.0,11.44,86.24,4,3.957521223813778,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
44,CAT,Construction Machinery,509.2,95.3,-3.7,5.1,13.7,28.9,67.2,94.7,123.6,190.5,292.8,509.2,533.7,-5.5,1.2,230.3,27.033206459000624,652.2,37.0,38.0,4.44,88.04,12,-6.166793540999379,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
45,TRGP,Oil & Gas Midstream,483.0,94.4,-1.5,-5.4,2.4,19.7,28.5,33.9,73.3,167.6,436.4,483.0,518.1,-93.5,1.2,358.4,65.16328776022544,626.0,41.0,42.0,18.6,90.8,4,-6.536712239774559,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
46,PANW,Cybersecurity Software,178.3,62.8,8.7,8.8,12.1,3.8,-5.6,-11.5,-12.6,13.0,76.6,178.3,305.2,-34.6,1.2,319.5,301.99028404291437,321.3,87.0,88.0,18.44,91.84,13,120.39028404291437,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
47,ASTS,Satellite Communications,581.6,47.8,-4.9,-21.6,-28.5,-20.1,17.3,217.9,628.4,646.1,,581.6,1284.2,-128.2,1.3,1088.1,74.56022558651662,660.9,35.0,34.0,31.3,92.1,-15,-113.03977441348337,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
48,TT,Building Products,240.0,81.9,-6.9,-3.4,-1.5,1.6,-2.6,0.6,19.2,55.7,104.8,240.0,294.6,-7.0,1.2,272.0,36.52500781345842,382.9,65.0,68.0,3.39,94.79,-3,-25.774992186541574,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
49,STX,Data Storage Devices,1495.7,97.2,-2.8,36.7,59.2,111.2,259.4,470.4,632.3,761.4,988.3,1495.7,1539.5,-36.7,1.3,337.0,20.50018134856815,1638.7,8.0,8.0,24.78,95.38,15,-0.9998186514318483,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
50,APO,Asset Management,176.5,42.5,-2.8,0.3,1.4,-4.0,-13.6,-23.6,-19.4,7.1,40.3,176.5,428.2,-9.1,1.3,579.8,179.39551127336216,319.5,88.0,89.0,25.44,96.04,-7,-132.70448872663786,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
51,TDG,Aerospace & Defense,190.8,57.8,7.3,0.1,-7.4,-10.3,-18.9,-21.1,-11.0,29.1,56.6,190.8,343.7,-21.8,1.2,450.9,460.2005278257974,333.8,79.0,81.0,34.89,96.09,12,222.90052782579738,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
52,FICO,Financial Technology,136.3,20.3,3.9,1.0,-13.2,-25.3,-37.1,-51.0,-50.9,-12.2,2.4,136.3,694.1,-6.1,1.4,1753.4,2006.3485870086117,279.3,99.0,103.0,43.89,96.89,3,-105.85141299138809,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
53,AMAT,Semiconductor Equipment & Materials,464.6,94.1,4.8,4.2,8.5,29.8,71.4,81.9,90.3,123.2,225.6,464.6,494.8,-21.2,1.6,208.2,60.56524786441532,607.6,44.0,45.0,15.89,97.09,9,14.865247864415316,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
54,APH,Electronic Components,272.8,67.3,-6.0,-5.1,-8.5,-8.4,4.4,38.2,71.6,120.3,175.6,272.8,384.6,-16.3,1.2,299.0,32.1402968497996,415.8,61.0,63.0,6.15,97.15,-2,-17.1597031502004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
55,NRG,Independent Power Producers,355.7,64.7,-8.9,-13.0,-16.4,-18.6,-20.5,5.6,62.4,135.3,181.5,355.7,554.2,-22.3,1.1,643.2,53.456099209494035,498.7,53.0,53.0,21.84,98.04,-18,-72.44390079050598,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
56,MU,Semiconductors,1313.6,96.6,-3.4,40.9,45.5,92.0,269.0,388.0,490.5,620.7,760.5,1313.6,1360.5,-25.2,1.6,320.5,24.10988084644334,1456.6,9.0,9.0,27.33,98.73,10,-1.2901191535566596,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
57,BX,Asset Management,210.3,37.5,-3.0,-4.7,-6.7,-14.1,-25.3,-35.0,-36.7,-35.0,11.7,210.3,591.0,-17.7,1.3,934.4,329.8162884553357,353.3,73.0,77.0,41.44,100.04,-16,-200.2837115446643,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
58,IRM,Data Storage & Management,238.1,76.7,-1.4,6.1,13.6,23.4,19.2,10.1,22.0,57.5,146.6,238.1,320.0,-29.9,1.2,213.9,68.41356722529746,381.1,66.0,69.0,13.33,101.73,0,-7.886432774702541,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
59,GWW,Industrial Distribution,162.9,74.8,9.0,2.8,3.9,10.4,7.1,-0.3,-1.8,29.3,79.7,162.9,230.8,-40.3,1.2,183.5,188.13252844690948,305.9,93.0,94.0,17.44,102.24,17,97.13252844690948,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
60,SHOP,E-commerce Software,458.9,30.5,-6.6,-15.7,-16.5,-25.7,-25.5,-10.7,-5.2,0.8,-10.8,458.9,1544.3,-16.5,1.3,2064.0,361.4950822612445,601.9,45.0,46.0,59.61,102.41,-36,-413.60491773875555,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
61,TKO,Entertainment,199.3,68.5,0.0,-9.5,-13.7,-13.0,-12.0,4.3,17.7,63.9,84.9,199.3,307.5,-34.9,1.2,332.0,83.5,342.2,77.0,80.0,19.18,102.98,0,0.9000000000000057,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
62,PH,Diversified Machinery,200.7,72.0,-0.4,-8.2,-11.4,-6.6,0.8,9.9,25.0,70.5,124.9,200.7,289.7,-29.7,1.1,255.3,64.25105226403397,343.7,75.0,78.0,12.09,103.09,-2,-2.1489477359660327,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
63,XRP-USD,Cryptocurrency,88.6,15.3,0.1,-3.0,-7.0,-21.5,-40.8,0.8,28.4,42.0,104.0,88.6,898.4,-75.3,1.5,2023.4,1117.1047136957943,198.4,148.0,127.0,30.79,103.39,-12,71.80471369579436,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
64,KTOS,Aerospace & Defense,179.3,29.8,-4.9,-18.5,-31.9,-33.5,-19.6,40.3,86.6,119.2,95.6,179.3,761.1,-66.8,1.5,902.5,99.22665352939214,322.3,86.0,87.0,27.87,104.67,-14,-49.67334647060787,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
65,ASML,Semi-Conductors,372.4,93.6,8.1,2.3,0.9,15.0,45.4,53.5,50.7,56.3,117.6,372.4,397.4,-5.8,1.7,204.8,71.14542820700028,515.4,51.0,51.0,22.89,105.29,2,18.24542820700028,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
66,IBKR,Capital Markets,329.4,94.3,-1.6,7.1,7.9,13.0,20.7,57.4,113.6,195.7,266.6,329.4,310.5,-46.8,1.2,202.3,26.433371225373616,472.4,56.0,56.0,13.33,107.73,8,-0.26662877462638335,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
67,ORCL,Software,83.2,28.8,9.3,17.0,18.4,3.5,-8.8,-3.9,1.3,27.1,54.5,83.2,346.0,-22.8,1.7,416.2,294.7964427786235,226.1,128.0,132.0,21.77,109.17,4,-91.70355722137651,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
68,KKR,Asset Management,133.3,30.5,-3.2,-3.3,-4.1,-13.3,-26.4,-38.5,-31.1,-20.3,17.9,133.3,478.9,-17.5,1.3,878.3,421.9068567464006,276.2,101.0,105.0,41.44,109.64,-20,-141.19314325359943,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
69,GOOG,Internet Content & Information,279.0,100.0,0.4,12.0,13.9,17.9,50.6,72.1,92.1,115.8,170.0,279.0,279.3,-10.8,1.3,113.5,14.6,421.9,58.0,60.0,4.44,112.24,13,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
70,CIEN,Communications Equipment,1148.2,92.6,-7.4,8.6,43.3,90.3,272.8,505.2,656.9,721.8,788.8,1148.2,1245.5,-63.2,1.4,278.9,7.5121265918340585,1291.2,13.0,13.0,27.33,112.33,10,0.31212659183405833,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
71,CASY,Retail Specialty Group,278.0,97.1,-2.9,2.0,14.0,29.2,40.7,65.5,96.7,153.7,195.3,278.0,287.2,-38.6,1.1,130.3,17.2994652159722,420.9,60.0,62.0,8.89,113.49,12,0.39946521597220297,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
72,PGR,Property & Casualty Insurance,138.5,45.1,-3.2,-6.9,-10.1,-6.2,-16.9,-23.6,-17.1,5.5,27.2,138.5,319.6,-10.0,1.4,467.0,221.4814572299561,281.4,98.0,102.0,40.89,115.29,-7,0.9814572299561064,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
73,GOOGL,Internet Conglomerates,278.3,100.0,0.6,11.9,14.3,18.6,52.2,74.7,95.3,119.5,173.7,278.3,278.4,-11.4,1.3,109.7,13.6,421.2,59.0,61.0,4.44,115.44,15,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
74,MRVL,Semiconductors,368.7,88.9,-8.6,17.0,55.1,62.0,86.3,81.6,91.6,103.5,158.4,368.7,365.9,-14.2,2.2,107.5,26.87499662753185,511.6,52.0,52.0,15.89,116.09,10,1.87499662753185,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
75,ETN,Electrical Equipment,175.5,78.3,-13.0,-5.1,-0.7,3.2,0.0,-2.6,4.0,41.5,96.1,175.5,227.3,-11.6,1.2,202.9,48.41737873821765,318.4,89.0,90.0,14.79,117.99,-7,1.5173787382176513,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
76,COST,Hypermarkets & Super Centers,122.9,63.0,-1.5,-5.8,-4.0,0.3,-6.5,-10.9,-3.6,11.7,38.0,122.9,205.0,-17.8,1.3,229.3,89.59371532657174,265.8,105.0,109.0,20.0,118.0,-4,0.9937153265717455,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
77,STLD,Steel,330.8,94.7,-4.8,7.9,13.6,22.8,41.2,47.1,47.3,86.9,235.9,330.8,352.4,-47.6,1.3,176.3,33.770594434927055,473.8,55.0,55.0,24.78,118.58,9,0.7705944349270553,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
78,ETH-USD,Cryptocurrency,217.6,17.9,-0.6,-2.2,-0.4,-15.3,-26.5,-38.3,-44.8,-58.0,139.0,217.6,1484.0,-71.9,1.6,2116.1,1810.163585242381,326.7,84.0,74.0,74.18,118.58,-21,52.76358524238094,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
79,MS,Investment Banking & Brokerage,184.8,93.0,-1.7,0.6,1.8,3.8,13.1,31.2,47.8,57.6,115.4,184.8,200.4,-20.8,1.1,138.0,21.039065562077646,327.8,83.0,85.0,8.89,120.09,13,0.43906556207764424,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
80,WMB,Oil & Gas Midstream,179.8,87.2,-5.3,-6.7,-3.4,6.8,9.4,26.4,53.4,103.5,167.9,179.8,215.4,-57.9,1.1,153.8,27.535164245085966,323.6,85.0,86.0,15.05,122.85,13,3.4351642450859643,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
81,GE,Aerospace & Defense,189.9,77.6,5.3,-2.1,-7.3,-7.1,-3.8,17.0,61.3,181.1,260.6,189.9,260.3,-96.0,1.1,219.0,52.32108626349528,332.9,81.0,83.0,26.33,124.73,6,5.22108626349528,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
