Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
21,PWR,Construction & Engineering,898.6,98.4,0.3,5.8,21.5,28.3,45.8,69.1,99.8,202.3,497.0,898.6,880.3,-22.8,1.1,533.1,95.0,1036.1,15.0,16.0,8.89,71.89,0,0.7000000000000028,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
22,HWM,Aerospace & Defense,664.2,85.2,-2.6,-11.6,-0.3,5.5,15.4,68.4,149.9,297.2,510.0,664.2,753.8,-54.6,1.0,578.2,100.3,785.5,26.0,26.0,5.6,72.0,0,22.099999999999994,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
23,VST,Independent Power Producers,460.4,60.4,-5.3,-12.0,-9.7,-15.4,-19.4,0.5,112.0,306.4,387.4,460.4,796.7,-76.3,1.2,950.4,298.6,583.2,42.0,41.0,22.0,72.2,0,31.5,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
24,SHOP,E-commerce Software,529.6,35.0,-1.8,-4.8,-12.2,-19.0,-15.0,2.9,11.7,17.2,12.9,529.6,1544.3,-16.5,1.3,1800.5,846.2,667.0,33.0,36.0,39.64,75.64,0,29.700000000000045,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
25,TSLA,Automobile Manufacturers,718.5,48.5,-0.5,-10.9,-14.9,-18.0,-8.3,7.8,6.1,-8.9,254.2,718.5,1535.1,-50.2,1.2,1604.7,649.9,856.0,23.0,24.0,42.64,76.84,0,-89.20000000000005,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
26,SOL-USD,Cryptocurrency,954.0,8.5,-0.2,-7.1,-18.0,-34.1,-48.7,-63.3,-6.8,14.2,,954.0,11126.9,-44.7,1.4,24501.8,26515.6,1023.1,16.0,15.0,69.0,77.2,2,-406.7000000000007,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH
27,HOOD,Capital Markets,262.5,35.6,-8.9,-8.4,-22.4,-35.4,-24.8,61.7,207.4,,,262.5,820.7,-60.3,1.3,1178.4,366.7,315.9,84.0,61.0,19.5,79.1,-1,52.099999999999966,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
28,MPWR,Semiconductors,627.7,91.5,-8.5,28.8,38.7,46.1,72.2,80.6,94.8,133.4,260.6,627.7,685.0,-5.3,1.4,315.6,70.8,765.2,28.0,30.0,0.0,80.4,2,13.899999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
29,IONQ,Quantum Computing,241.1,38.3,-0.6,24.5,10.2,-7.4,-1.4,114.8,151.7,246.2,,241.1,660.4,-66.8,1.4,681.1,218.3,298.9,92.0,65.0,10.4,82.2,16,-211.0,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
30,ASTS,Satellite Communications,647.1,52.6,-5.4,-20.4,-22.3,-9.0,44.1,345.1,717.0,712.6,,647.1,1284.2,-128.2,1.3,974.4,186.4,722.5,30.0,27.0,31.3,82.3,9,103.7,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
31,PLTR,Software,592.8,57.5,-2.5,-8.8,-13.2,-20.5,-14.9,121.1,338.6,582.2,,592.8,1018.1,-71.2,1.2,1162.3,269.9,654.9,37.0,34.0,34.0,83.0,-2,38.599999999999966,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
32,DOGE-USD,Cryptocurrency,1272.2,5.9,0.4,4.9,-4.1,-22.7,-41.7,-53.2,-47.1,-65.7,894.6,1272.2,22199.9,-45.9,1.5,44842.0,47691.5,1376.6,9.0,8.0,79.64,83.64,0,-6674.5,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL
33,LRCX,Semiconductor Equipment,850.3,88.7,-8.5,3.1,12.8,32.7,98.5,135.0,160.7,220.7,362.4,850.3,949.1,-7.6,1.4,444.1,71.0,987.8,17.0,17.0,11.44,84.04,1,16.1,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
34,EME,Construction & Engineering,629.1,92.7,-6.6,6.3,14.3,18.5,33.6,54.2,116.5,273.1,441.5,629.1,669.6,-42.2,1.2,444.2,83.1,766.6,27.0,29.0,13.33,84.93,-1,7.8999999999999915,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
35,LLY,Pharmaceuticals,386.8,64.9,-3.6,-21.1,-21.7,-16.9,-12.4,-18.3,-9.9,55.5,167.7,386.8,607.2,-21.4,1.2,683.0,262.6,524.3,48.0,48.0,29.44,86.44,-20,86.50000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
36,JBL,Electronic Manufacturing Services,604.8,97.1,-2.9,18.2,29.1,37.9,52.8,92.5,107.1,211.7,377.2,604.8,578.6,-28.8,1.2,308.4,47.9,742.3,29.0,31.0,0.0,89.4,0,4.600000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
37,NRG,Independent Power Producers,395.6,71.5,-7.8,-14.8,-11.3,-13.1,-10.7,18.7,84.3,159.7,207.9,395.6,554.2,-22.3,1.1,578.4,133.2,533.1,47.0,47.0,20.96,90.36,-6,37.89999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
38,RKLB,Aerospace & Defense,838.1,74.3,-2.8,8.4,4.0,24.8,82.1,494.2,802.9,864.8,,838.1,1114.9,-77.2,1.3,665.5,84.3,897.6,21.0,19.0,27.0,92.6,-1,-8.799999999999997,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
39,ARES,Asset Management,200.7,32.3,-2.6,-4.3,-18.2,-24.5,-37.3,-45.9,-47.3,-31.6,18.9,200.7,631.0,-8.6,1.3,1318.6,890.2,338.2,74.0,78.0,41.44,94.04,3,-76.59999999999991,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
40,WSM,Specialty Retail,266.9,67.2,-5.5,-10.7,-8.7,-8.2,-8.1,-6.0,29.3,58.2,140.8,266.9,417.3,-40.6,1.2,456.0,146.3,404.3,59.0,60.0,21.27,94.87,-2,22.700000000000017,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
41,URI,Equipment Rental,295.3,83.1,-2.9,15.6,16.0,10.8,9.8,7.0,19.0,55.8,157.4,295.3,362.9,-36.0,1.3,295.5,86.1,432.8,57.0,57.0,8.89,95.29,28,-86.6,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
42,TT,Building Products,258.5,88.0,-2.2,1.7,8.3,7.6,3.8,7.6,28.6,66.4,119.9,258.5,294.6,-7.0,1.2,252.4,63.6,395.9,60.0,62.0,0.0,96.6,-2,-10.800000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
43,TSM,Semiconductors,538.5,96.3,-3.7,4.2,12.7,20.2,47.0,75.8,132.1,178.3,274.2,538.5,559.4,-6.0,1.2,325.5,52.3,676.0,32.0,35.0,11.44,98.84,0,-4.100000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
44,BX,Asset Management,209.4,37.4,-0.9,-0.9,-11.2,-17.4,-26.9,-35.0,-35.5,-32.4,17.0,209.4,591.0,-17.7,1.3,947.9,601.4,346.9,71.0,75.0,41.44,98.84,-3,14.799999999999955,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
45,DELL,Computer Hardware & Services,424.1,90.3,-6.5,24.0,46.1,41.5,54.9,51.3,94.9,172.9,278.0,424.1,467.5,-23.7,1.4,227.3,59.1,550.0,45.0,45.0,5.0,99.0,-10,-19.4,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
46,TRGP,Oil & Gas Midstream,486.9,95.1,4.6,-2.0,12.7,28.2,30.4,39.7,80.5,180.7,441.7,486.9,518.1,-93.5,1.2,353.6,73.1,624.4,38.0,38.0,18.49,99.89,-2,-0.30000000000001137,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
47,APO,Asset Management,166.4,40.2,-1.3,7.8,-4.1,-6.6,-17.3,-25.4,-19.9,6.1,38.9,166.4,428.2,-9.1,1.3,620.5,379.7,303.9,90.0,92.0,30.44,100.84,15,-173.7,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
48,KTOS,Aerospace & Defense,206.6,33.1,-1.4,-27.6,-31.5,-33.0,-6.3,58.4,107.4,136.3,114.5,206.6,761.1,-66.8,1.5,803.3,157.8,344.1,72.0,76.0,27.33,102.13,-2,82.70000000000002,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
49,IRM,Data Storage & Management,199.7,65.8,-1.4,3.4,15.5,15.8,10.7,1.4,11.9,44.0,123.0,199.7,320.0,-29.9,1.2,248.4,109.0,337.2,75.0,79.0,13.33,105.13,3,-18.200000000000003,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
50,CDNS,Electronic Design Automation Software,237.7,65.1,-0.9,7.5,6.2,0.9,-5.3,-9.3,-17.2,-1.3,39.7,237.7,367.1,-3.4,1.2,379.8,155.1,375.1,64.0,67.0,29.44,105.84,10,-78.1,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
51,XRP-USD,Cryptocurrency,89.1,15.5,-1.0,-5.0,-14.2,-29.0,-44.0,5.0,31.1,43.0,105.0,89.1,898.4,-75.3,1.4,2031.2,1046.1,193.5,146.0,128.0,30.68,106.08,0,75.19999999999993,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
52,INSM,Biotechnology,324.0,53.8,0.0,-20.0,-20.8,-24.7,2.7,56.3,172.3,255.6,265.9,324.0,673.7,-82.7,1.2,601.5,137.3,461.4,55.0,55.0,34.47,106.27,5,58.900000000000006,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
53,KKR,Asset Management,137.2,31.2,-1.8,4.8,-8.1,-15.1,-27.3,-37.6,-28.1,-17.0,23.3,137.2,478.9,-17.5,1.3,872.1,631.4,274.6,103.0,106.0,39.44,108.84,3,-48.80000000000007,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
54,CAT,Construction Machinery,447.5,95.3,-3.5,3.8,16.4,28.8,62.9,81.2,108.0,165.2,258.3,447.5,469.1,-5.5,1.2,223.4,36.4,585.0,41.0,42.0,4.44,110.04,1,3.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
55,PANW,Cybersecurity Software,154.0,55.6,2.1,11.3,4.1,-4.7,-12.5,-17.1,-18.4,6.5,63.5,154.0,305.2,-34.6,1.2,362.5,172.8,291.5,95.0,97.0,25.44,111.84,3,-8.5,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
56,FICO,Financial Technology,115.3,17.3,1.9,-20.0,-28.5,-34.2,-45.4,-55.5,-54.6,-18.7,-5.7,115.3,694.1,-6.1,1.4,2096.6,1976.1,252.8,111.0,114.0,50.89,111.89,-9,471.39999999999986,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
57,APH,Electronic Components,326.4,80.2,-1.0,2.7,2.8,3.9,24.6,60.0,98.3,153.0,216.2,326.4,384.6,-16.3,1.2,246.8,40.4,463.8,54.0,54.0,4.44,112.04,-9,-8.600000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
58,TKO,Entertainment,198.5,68.3,-1.7,-19.4,-16.8,-14.0,-11.5,8.1,19.1,66.3,83.9,198.5,307.5,-34.9,1.2,331.9,82.8,336.0,76.0,80.0,19.12,113.72,-4,27.299999999999997,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
59,AMAT,Semiconductor Equipment & Materials,426.3,88.4,-11.6,-0.7,14.7,33.3,72.5,73.1,82.2,109.7,211.0,426.3,485.2,-21.2,1.7,215.4,46.8,563.7,44.0,44.0,16.57,118.37,8,8.799999999999997,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
60,ETH-USD,Cryptocurrency,218.4,18.0,-0.8,3.6,-6.4,-21.7,-25.6,-39.4,-44.2,-56.7,154.0,218.4,1484.0,-71.9,1.6,2134.2,1926.0,322.8,82.0,73.0,72.16,119.36,3,-15.799999999999955,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
61,PH,Diversified Machinery,239.5,84.2,-4.0,-7.7,-3.1,4.8,13.3,23.5,42.8,92.5,155.1,239.5,289.7,-29.7,1.1,217.0,47.7,377.0,63.0,66.0,10.86,119.46,3,8.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
62,TDG,Aerospace & Defense,164.1,50.5,-0.3,-13.6,-17.1,-17.9,-26.5,-26.8,-16.5,19.6,44.0,164.1,343.7,-21.8,1.2,518.8,237.1,301.6,91.0,93.0,40.89,120.09,-13,71.6,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
63,ETN,Electrical Equipment,195.8,86.8,-5.5,4.7,12.0,10.0,8.2,4.1,13.9,53.9,113.0,195.8,227.3,-11.6,1.2,182.8,52.7,333.3,77.0,81.0,8.89,121.89,3,-9.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
64,STX,Data Storage Devices,1232.9,100.0,0.4,48.7,70.4,101.3,252.9,403.0,536.7,630.9,821.9,1232.9,1232.4,-36.7,1.3,303.8,21.3,1370.4,11.0,11.0,24.78,122.38,8,2.400000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
65,MU,Semiconductors,1019.8,98.7,-1.3,27.2,38.4,81.4,231.9,301.5,388.9,477.3,589.8,1019.8,1033.3,-25.2,1.6,294.9,26.0,1157.3,12.0,12.0,27.33,123.13,-4,-9.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
66,PGR,Property & Casualty Insurance,155.9,50.4,0.1,-7.3,-5.0,-2.4,-14.9,-18.7,-10.5,15.3,39.1,155.9,319.6,-10.0,1.4,419.9,204.7,293.3,94.0,95.0,40.89,123.29,-16,15.5,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
67,ASML,Semi-Conductors,332.0,83.6,-6.2,-6.8,1.9,12.9,42.1,42.8,40.0,43.9,104.2,332.0,397.4,-5.8,1.8,224.8,55.7,469.4,53.0,53.0,24.25,123.45,3,7.600000000000001,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
68,FTNT,Cybersecurity Software,231.4,51.2,2.1,1.4,2.5,-0.0,-14.0,-14.5,-20.5,-23.2,26.8,231.4,471.6,-20.2,1.4,587.8,277.9,368.9,65.0,68.0,58.89,123.89,0,-1.6000000000000227,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
69,COST,Hypermarkets & Super Centers,125.6,64.3,-1.6,-6.6,0.5,2.2,-6.5,-9.0,-0.9,15.5,42.2,125.6,205.0,-17.8,1.3,225.5,89.1,263.1,108.0,111.0,15.0,124.6,-10,23.799999999999997,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
70,MCK,Healthcare Distribution,184.2,69.5,-0.6,-17.3,-10.6,-7.6,-5.2,4.7,12.2,61.1,142.7,184.2,285.1,-46.0,1.1,267.0,73.9,321.6,83.0,86.0,23.85,126.25,-5,21.000000000000007,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
71,OKE,Oil & Gas Midstream,140.6,57.1,2.4,-1.1,7.0,13.9,5.3,-6.3,-6.3,10.1,69.1,140.6,292.4,-60.3,1.4,232.7,124.5,278.1,102.0,105.0,23.89,126.29,0,0.4000000000000057,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
72,GWW,Industrial Distribution,141.3,66.8,-0.1,-4.5,1.0,6.9,0.5,-6.8,-8.1,22.1,67.6,141.3,230.8,-40.3,1.2,206.2,88.4,278.8,101.0,104.0,19.44,127.84,3,10.700000000000003,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
73,IBKR,Capital Markets,292.9,90.9,1.1,4.7,6.4,7.7,17.4,52.3,103.0,175.9,239.6,292.9,286.7,-46.8,1.2,206.9,30.2,430.3,58.0,58.0,13.33,128.93,1,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
74,AAPL,Consumer Electronics,209.6,81.4,-0.2,-2.2,-2.0,-3.3,1.6,-0.7,-5.7,-0.9,41.7,209.6,260.7,-12.6,1.2,240.7,72.0,347.1,70.0,74.0,29.0,129.6,-21,-5.099999999999994,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
75,MELI,Internet Retail,136.1,26.1,-2.4,-4.5,-11.5,-17.1,-29.6,-30.5,-33.5,-30.1,-25.8,136.1,549.4,-11.6,1.3,972.6,669.4,273.6,104.0,107.0,65.75,133.75,3,80.69999999999993,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
76,CEG,Electric Utilities,111.1,41.6,-5.8,-7.9,-8.2,-14.6,-13.5,-3.9,38.9,,,111.1,236.9,0.0,1.3,367.1,182.4,162.2,178.0,116.0,28.94,134.14,6,4.599999999999994,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
77,DECK,Footwear & Accessories,152.1,23.9,-3.5,-12.7,-12.5,-4.5,-15.1,-40.3,-47.1,-30.9,-0.7,152.1,734.1,-30.0,1.6,1040.8,1196.9,289.6,96.0,98.0,75.89,136.09,-1,216.0000000000001,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
78,CIEN,Communications Equipment,999.3,90.1,-9.9,19.2,55.8,101.0,280.8,468.1,587.0,633.4,690.7,999.3,1116.6,-63.2,1.4,265.7,9.0,1136.8,13.0,13.0,27.33,136.93,11,4.4,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
79,MRVL,Semiconductors,365.1,91.0,-7.3,63.2,75.6,73.4,95.0,83.8,95.6,104.4,162.3,365.1,353.9,-14.2,2.2,103.1,29.6,502.6,50.0,51.0,15.89,137.69,-6,-26.4,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
80,SYM,Industrial Machinery,154.4,35.1,-2.3,-1.5,-2.1,-12.5,23.4,48.0,27.1,151.1,,154.4,420.8,-29.7,1.7,300.7,130.3,210.4,135.0,96.0,35.97,138.77,3,-6.099999999999994,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
81,CTAS,Commercial Services,77.7,35.1,-1.2,-12.3,-11.7,-12.2,-24.0,-29.4,-28.7,-16.7,-2.2,77.7,229.6,-4.0,1.3,444.0,295.1,215.1,131.0,137.0,46.44,139.24,-1,61.00000000000003,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
82,STLD,Steel,318.9,97.9,-1.4,13.5,19.5,28.8,43.0,44.9,45.0,87.0,230.9,318.9,327.0,-47.6,1.3,166.6,34.4,456.4,56.0,56.0,24.78,140.38,-3,-11.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
83,CASY,Retail Specialty Group,244.0,95.6,-4.4,3.9,17.8,26.6,35.6,58.1,86.5,135.7,173.6,244.0,256.8,-38.6,1.1,128.4,18.8,381.5,62.0,64.0,8.89,140.69,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
84,ORCL,Software,38.6,16.8,-4.1,6.6,-2.4,-17.6,-22.7,-19.4,-16.7,3.1,22.0,38.6,346.0,-22.8,1.7,715.7,466.0,176.0,169.0,174.0,41.22,141.02,28,-307.29999999999995,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
85,NFLX,Broadcasting & Cable TV,82.2,44.7,-0.1,-10.1,-4.7,-12.8,-25.1,-14.6,5.1,36.1,19.8,82.2,279.9,-76.6,1.3,366.9,149.6,219.7,128.0,133.0,38.13,141.33,-8,49.5,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
