Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
291,A,Healthcare,-77.7,14.0,1.9,8.8,6.7,-1.1,-4.5,-16.7,-30.3,-55.1,-67.5,-77.7,101.2,-106.3,2.8,0.0,-214.45338324837138,72.6,348.0,348.0,373.0,373.0,98.96,98.96,376.96,376.96,3,38.989520471268776,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,348.0,348.0,373.0,373.0,98.96,98.96,156.0,0.0,0.0,0.0,0.0,376.96,376.96,39080106712.22,39.08,272.0,large,equity,data_raw,160.27,-13.66,False
292,ACHR,Aerospace & Defense,-37.5,7.7,-3.7,-1.5,-4.2,-12.8,-32.3,-18.9,-25.2,-25.8,,-37.5,137.3,-87.4,1.6,0.0,65.15219366662107,29.2,470.0,470.0,282.0,282.0,62.0,62.0,377.3,377.3,-27,21.172023040752755,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,470.0,470.0,282.0,282.0,62.0,62.0,428.0,18.0,11.0,0.0,0.0,377.3,377.3,4867078015.32,4.867,537.0,other,equity,data_raw,14.62,-56.36,False
293,WBD,Entertainment,-99.5,22.5,0.2,-2.8,-9.4,-9.2,33.5,97.2,94.3,40.2,-18.0,-99.5,140.4,-168.4,1.8,0.0,-451.17426262406417,50.8,414.0,414.0,441.0,441.0,57.27,57.27,377.62,377.62,23,-0.5555469016284178,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,414.0,414.0,441.0,441.0,57.27,57.27,151.0,4.0,0.0,0.0,0.0,377.62,377.62,67692690954.0,67.693,193.0,large,equity,data_raw,30.0,-10.0,False
294,UBER,Internet Services & Infrastructure,-27.1,7.1,3.1,-5.4,-10.1,-15.7,-27.3,-29.8,-31.9,-9.6,-26.0,-27.1,67.6,-71.0,1.4,0.0,165.68102058269127,65.3,369.0,369.0,259.0,259.0,70.82,70.82,378.82,378.82,75,150.5199296629012,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,369.0,369.0,259.0,259.0,70.82,70.82,457.0,58.0,0.0,-2.0,0.0,378.82,378.82,146990602865.08,146.991,84.0,cap100,equity,data_raw,101.295,-28.71,False
295,EQT,Oil & Gas E&P,-4.9,48.2,0.5,-5.4,-14.0,-14.0,-15.4,-8.4,-13.7,-1.4,69.9,-4.9,112.9,-116.6,1.2,0.0,16.072047426430693,145.4,205.0,205.0,218.0,218.0,93.67,93.67,379.32,379.32,28,0.9323356910988814,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,205.0,205.0,218.0,218.0,93.67,93.67,424.0,40.0,0.0,25.0,0.0,379.32,379.32,34551405769.84,34.551,298.0,large,equity,data_raw,68.24,-19.05,False
296,EVRG,Utilities,-52.0,26.3,-0.2,-1.9,-8.1,-5.2,-3.1,4.5,8.6,-4.5,-20.6,-52.0,19.6,-76.9,1.5,0.0,-137.98694133751968,98.3,283.0,283.0,309.0,309.0,86.65,86.65,379.4,379.4,-35,-7.526758302492254,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,283.0,283.0,309.0,309.0,86.65,86.65,272.0,4.0,0.0,25.0,0.0,379.4,379.4,18876711476.56,18.877,418.0,other,equity,data_raw,85.27,-3.96,False
297,MGM,Resorts & Casinos,-90.0,25.8,9.7,7.1,12.2,18.0,17.8,8.1,-13.2,-36.9,-45.1,-90.0,24.1,-129.1,1.6,0.0,-253.34630631274158,60.2,383.0,383.0,407.0,407.0,94.28,94.28,379.53,379.53,38,163.8246942390293,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,383.0,383.0,407.0,407.0,94.28,94.28,82.0,0.0,0.0,0.0,0.0,379.53,379.53,12265507854.54,12.266,478.0,other,equity,data_raw,51.59,-7.08,False
298,VRSN,Technology,-62.7,18.5,3.2,1.0,5.5,6.9,-0.8,5.2,-4.7,-23.4,-50.3,-62.7,78.8,-94.3,1.7,0.0,-248.80758689983108,87.5,309.0,309.0,336.0,336.0,93.1,93.1,380.2,380.2,21,23.784474872485106,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,309.0,309.0,336.0,336.0,93.1,93.1,147.0,0.0,0.0,25.0,0.0,380.2,380.2,26734890777.59,26.735,348.0,other,equity,data_raw,312.48,-5.98,False
299,NSC,Industrials,-32.6,18.1,1.5,-2.8,-6.0,-4.3,-3.2,0.3,-5.0,-22.4,-36.9,-32.6,59.6,-52.6,1.4,0.0,-126.04043121092381,117.7,250.0,250.0,270.0,270.0,106.59,106.59,381.14,381.14,-31,0.8000765666456999,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,250.0,250.0,270.0,270.0,106.59,106.59,259.0,4.0,0.0,25.0,0.0,381.14,381.14,68993031715.52,68.993,187.0,large,equity,data_raw,326.0,-5.77,False
300,CVNA,Auto & Truck Dealerships,-51.9,4.9,-1.5,-47.1,-69.7,-80.1,-89.6,-93.9,-63.6,2.9,-55.2,-51.9,1079.9,-122.9,1.3,0.0,4786.238148506745,73.1,346.0,346.0,308.0,308.0,68.64,68.64,381.59,381.59,-27,-213.76185149325465,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,346.0,346.0,308.0,308.0,68.64,68.64,583.0,58.0,0.0,-2.0,0.0,381.59,381.59,47411129951.9,47.411,248.0,large,equity,data_raw,486.89,-86.41,False
301,SPGI,Financial Data & Exchanges,-65.7,3.5,-0.6,-3.8,-9.5,-17.7,-26.8,-37.7,-46.5,-59.7,-74.7,-65.7,95.4,-71.1,1.8,0.0,658.4410139810391,84.5,314.0,314.0,342.0,342.0,98.07,98.07,383.12,383.12,24,35.5650135065099,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,314.0,314.0,342.0,342.0,98.07,98.07,453.0,40.0,0.0,0.0,0.0,383.12,383.12,124355518554.69,124.356,96.0,cap100,equity,data_raw,552.25,-23.93,False
302,CPAY,Software - Infrastructure,-90.7,15.9,-1.0,4.7,4.2,5.4,1.5,-11.2,-19.3,-26.1,-55.3,-90.7,47.1,-116.3,1.8,0.0,-270.07135495947574,59.6,385.0,385.0,410.0,410.0,87.45,87.45,383.8,383.8,-15,-10.46734300181987,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,385.0,385.0,410.0,410.0,87.45,87.45,142.0,0.0,0.0,0.0,0.0,383.8,383.8,23345969749.7,23.346,376.0,other,equity,data_raw,367.43,-2.79,False
303,CB,Insurance - Property & Casualty,-38.5,15.3,2.6,-3.5,-10.9,-9.1,-7.9,-13.3,-15.2,-16.5,-14.6,-38.5,25.9,-49.7,1.6,0.0,-57.618528784643495,111.7,263.0,263.0,285.0,285.0,98.96,98.96,384.81,384.81,21,4.0845523421086085,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,263.0,263.0,285.0,285.0,98.96,98.96,342.0,4.0,0.0,25.0,0.0,384.81,384.81,121982003337.0,121.982,99.0,cap100,equity,data_raw,345.67,-9.02,False
304,IDXX,Veterinary Diagnostics,-29.5,3.8,0.2,-2.9,-11.4,-18.9,-20.2,-15.5,-29.0,-48.5,-61.1,-29.5,217.2,-38.9,1.7,0.0,151.74675211704715,120.8,248.0,248.0,267.0,267.0,105.98,105.98,384.88,384.88,-9,-60.87557843721689,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,248.0,248.0,267.0,267.0,105.98,105.98,446.0,58.0,0.0,-2.0,0.0,384.88,384.88,44548382955.44,44.548,255.0,large,equity,data_raw,769.98,-26.66,False
305,NVO,Biotechnology,-91.0,1.1,-1.1,-2.9,1.2,-11.0,-26.0,-57.1,-79.0,-90.0,-88.9,-91.0,389.4,-95.9,2.4,0.0,4838.702583851689,59.3,388.0,388.0,413.0,413.0,86.22,86.22,385.17,385.17,-28,845.1679961814693,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,388.0,388.0,413.0,413.0,86.22,86.22,369.0,18.0,0.0,25.0,0.0,385.17,385.17,146783591500.0,146.784,85.0,cap100,equity,data_raw,64.16,-31.81,False
306,MET,Financials,-57.8,7.9,1.9,0.9,2.7,0.7,-5.1,-14.8,-19.6,-31.8,-32.6,-57.8,42.0,-65.9,2.4,0.0,-254.70116068312095,92.4,295.0,295.0,324.0,324.0,99.0,99.0,385.7,385.7,-23,51.44907715246765,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,295.0,295.0,324.0,324.0,99.0,99.0,181.0,0.0,0.0,25.0,0.0,385.7,385.7,53701232986.26,53.701,227.0,large,equity,data_raw,85.29,-2.15,False
307,CARR,Industrials,-13.8,13.1,7.9,0.9,0.7,6.1,-3.4,-17.3,-23.9,-26.5,,-13.8,46.3,-102.3,2.1,0.0,-240.9727459773577,66.9,363.0,363.0,232.0,232.0,120.35,120.35,388.7,388.7,114,321.6778366783508,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,363.0,363.0,232.0,232.0,120.35,120.35,168.0,0.0,11.0,0.0,0.0,388.7,388.7,56927982952.84,56.928,218.0,large,equity,data_raw,69.83,-1.85,False
308,HAL,Oil & Gas Equipment & Services,-84.2,30.9,5.8,-0.6,-0.9,13.0,37.4,26.5,0.9,-15.5,-4.2,-84.2,34.8,-138.6,2.5,0.0,-221.5954973236305,66.1,366.0,366.0,392.0,392.0,89.43,89.43,391.38,391.38,34,26.305639522457398,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,366.0,366.0,392.0,392.0,89.43,89.43,87.0,0.0,0.0,25.0,0.0,391.38,391.38,34435095656.47,34.435,300.0,large,equity,data_raw,43.59,-5.44,False
309,ACGL,Insurance - Diversified,-26.1,15.0,-1.5,-5.6,-14.1,-15.6,-18.5,-30.7,-39.4,-25.0,-16.7,-26.1,110.1,-49.5,1.4,0.0,250.46507384314074,124.2,240.0,240.0,258.0,258.0,94.22,94.22,392.02,392.02,-8,22.6270186921019,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,240.0,240.0,258.0,258.0,94.22,94.22,448.0,58.0,0.0,25.0,0.0,392.02,392.02,30865074924.42,30.865,315.0,other,equity,data_raw,103.39,-14.56,False
310,IR,Industrial Machinery,-51.3,2.3,1.7,-5.5,-17.6,-19.5,-24.2,-39.3,-50.0,-52.0,-52.1,-51.3,89.2,-69.3,1.9,0.0,991.0165225428395,72.4,349.0,349.0,305.0,305.0,86.79,86.79,392.84,392.84,5,-512.2526214553948,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,349.0,349.0,305.0,305.0,86.79,86.79,492.0,58.0,0.0,-2.0,0.0,392.84,392.84,28180166252.33,28.18,334.0,other,equity,data_raw,100.96,-28.67,False
311,SOLV,Healthcare,-9.6,17.5,17.3,13.7,10.2,2.3,-1.8,-6.4,,,,-9.6,9.1,-56.0,2.3,0.0,-81.6403378681115,17.7,493.0,493.0,224.0,224.0,74.36,74.36,394.51,394.51,91,1314.1212794513826,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,493.0,493.0,224.0,224.0,74.36,74.36,126.0,0.0,47.0,0.0,0.0,394.51,394.51,14273059445.95,14.273,457.0,other,equity,data_raw,88.2,-6.55,False
312,DLR,Real Estate,-48.4,20.3,-1.1,-4.4,-5.4,1.6,-1.5,-3.6,-2.3,-6.1,-24.7,-48.4,38.9,-70.1,1.6,0.0,-121.86154686225358,101.8,278.0,278.0,302.0,302.0,114.04,114.04,395.74,395.74,-40,-9.770630103077735,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,278.0,278.0,302.0,302.0,114.04,114.04,224.0,4.0,0.0,25.0,0.0,395.74,395.74,66310324336.59,66.31,196.0,large,equity,data_raw,208.14,-9.34,False
313,LHX,Aerospace & Defense,-34.6,29.1,-2.7,-3.0,-14.8,-11.7,-8.3,-1.1,-0.9,-16.4,-32.4,-34.6,63.3,-74.3,1.7,0.0,-65.59275100856979,115.7,254.0,254.0,276.0,276.0,117.74,117.74,395.84,395.84,-23,-4.150891373491774,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,254.0,254.0,276.0,276.0,117.74,117.74,380.0,20.0,0.0,-2.0,0.0,395.84,395.84,57710449693.37,57.71,215.0,large,equity,data_raw,379.23,-18.31,False
314,GL,Insurance - Life,-65.6,42.6,1.1,-1.2,-3.0,-1.0,-1.4,6.0,-4.6,-16.2,-32.1,-65.6,15.6,-125.1,1.2,0.0,-78.31394767973094,84.7,313.0,313.0,341.0,341.0,108.04,108.04,395.84,395.84,-30,-1.3604816585538373,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,313.0,313.0,341.0,341.0,108.04,108.04,205.0,0.0,0.0,25.0,0.0,395.84,395.84,11981362880.35,11.981,483.0,other,equity,data_raw,157.9151,-2.28,False
315,DTE,Electric Power Generation,-41.2,5.2,4.7,-3.4,-9.8,-6.6,-9.8,-12.9,-16.1,-27.2,-34.6,-41.2,45.4,-45.5,2.0,0.0,-263.85482395828797,109.1,264.0,264.0,286.0,286.0,97.53,97.53,396.08,396.08,-1,961.6055930304361,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,264.0,264.0,286.0,286.0,97.53,97.53,333.0,4.0,0.0,25.0,0.0,396.08,396.08,29691880225.7,29.692,320.0,other,equity,data_raw,154.63,-7.7,False
316,JNJ,Pharmaceuticals,-51.7,32.3,2.5,-1.2,-10.7,-7.6,3.0,9.3,1.6,-13.1,-26.8,-51.7,20.1,-85.4,2.0,0.0,-120.20854663749074,98.6,281.0,281.0,306.0,306.0,107.45,107.45,396.5,396.5,-17,-0.10912521033246492,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,281.0,281.0,306.0,306.0,107.45,107.45,264.0,4.0,0.0,25.0,0.0,396.5,396.5,549254691865.32,549.255,21.0,cap100,equity,data_raw,251.71,-9.35,False
317,LYB,Specialty Chemicals,-74.5,23.4,0.5,-8.6,-9.6,9.1,10.7,-15.9,-38.5,-51.8,-50.7,-74.5,80.7,-121.2,2.6,0.0,-60.08089387213745,75.8,338.0,338.0,365.0,365.0,101.51,101.51,397.26,397.26,-8,-5.658994501522301,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,338.0,338.0,365.0,365.0,101.51,101.51,175.0,4.0,0.0,25.0,0.0,397.26,397.26,21361896375.65,21.362,400.0,other,equity,data_raw,83.94,-21.16,False
318,GD,Aerospace & Defense,-42.8,28.4,-3.6,-2.7,-8.9,-8.8,-8.2,-6.0,-8.3,-10.0,-7.5,-42.8,19.3,-66.9,1.4,0.0,-61.42186954645883,107.5,270.0,270.0,292.0,292.0,110.23,110.23,397.53,397.53,-48,-5.765281128382455,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,270.0,270.0,292.0,292.0,110.23,110.23,328.0,4.0,0.0,25.0,0.0,397.53,397.53,92351908860.5,92.352,131.0,large,equity,data_raw,369.7,-7.63,False
319,KEY,Financials,-55.2,24.3,2.6,-1.0,-4.2,-3.7,0.1,2.4,13.5,-7.9,-18.8,-55.2,40.9,-88.1,1.4,0.0,-164.85390513864127,95.1,292.0,292.0,320.0,320.0,111.47,111.47,397.72,397.72,-22,8.888501775391603,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,292.0,292.0,320.0,320.0,111.47,111.47,219.0,0.0,0.0,25.0,0.0,397.72,397.72,23495170741.68,23.495,375.0,other,equity,data_raw,23.35,-7.19,False
320,CDW,Technology,-98.3,15.2,6.3,-1.7,-0.2,-3.0,-18.2,-38.7,-59.1,-80.2,-97.4,-98.3,116.6,-136.4,2.4,0.0,26.619092191830283,51.9,408.0,408.0,435.0,435.0,96.43,96.43,397.78,397.78,108,-33.069294130348496,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,408.0,408.0,435.0,435.0,96.43,96.43,293.0,10.0,0.0,0.0,0.0,397.78,397.78,17815218352.08,17.815,430.0,other,equity,data_raw,167.0,-16.5,False
321,EXPE,Travel Services,-67.8,24.9,1.2,-7.6,-8.9,-16.2,-9.3,3.0,8.2,-1.3,-14.4,-67.8,18.5,-95.4,1.6,0.0,-167.79031728240986,82.5,317.0,317.0,346.0,346.0,86.25,86.25,397.9,397.9,13,13.673499292068755,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,317.0,317.0,346.0,346.0,86.25,86.25,396.0,12.0,0.0,0.0,0.0,397.9,397.9,26011796788.89,26.012,355.0,other,equity,data_raw,303.8,-25.22,False
322,ATO,Natural Gas Utilities,-22.1,32.7,-1.6,-7.6,-15.2,-13.4,-14.1,-12.4,-11.8,-9.1,-16.3,-22.1,44.9,-54.0,1.3,0.0,5.192858288315787,128.2,231.0,231.0,248.0,248.0,94.22,94.22,397.92,397.92,-10,0.9727922611520716,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,231.0,231.0,248.0,248.0,94.22,94.22,429.0,40.0,0.0,25.0,0.0,397.92,397.92,28035854423.8,28.036,338.0,other,equity,data_raw,192.5099,-12.75,False
323,IEX,Industrials,-89.3,15.4,3.1,0.7,-1.4,3.6,8.1,-6.0,-23.9,-46.9,-67.4,-89.3,36.0,-111.7,2.5,0.0,-354.5980698505142,61.0,379.0,379.0,404.0,404.0,102.66,102.66,400.21,400.21,17,66.24434229115349,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,379.0,379.0,404.0,404.0,102.66,102.66,152.0,0.0,0.0,0.0,0.0,400.21,400.21,16008715100.15,16.009,444.0,other,equity,data_raw,223.845,-3.38,False
324,DGX,Healthcare,-52.8,6.9,1.8,-0.5,-8.8,-5.9,-6.5,-6.1,-8.2,-20.4,-31.1,-52.8,24.3,-58.0,1.8,0.0,-508.70104936236186,97.5,284.0,284.0,312.0,312.0,117.95,117.95,400.95,400.95,7,137.2720158927255,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,284.0,284.0,312.0,312.0,117.95,117.95,296.0,4.0,0.0,-2.0,0.0,400.95,400.95,21709783114.97,21.71,395.0,other,equity,data_raw,213.5,-8.14,False
325,WAT,Healthcare,-89.8,14.3,-1.6,8.6,8.7,-0.3,-2.1,-15.1,-24.0,-46.8,-60.2,-89.8,46.1,-111.9,1.9,0.0,-276.5109738234004,60.5,380.0,380.0,405.0,405.0,106.98,106.98,401.58,401.58,-20,-9.946927715916104,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,380.0,380.0,405.0,405.0,106.98,106.98,144.0,0.0,0.0,0.0,0.0,401.58,401.58,36964028951.71,36.964,287.0,large,equity,data_raw,414.15,-9.1,False
326,ALB,Specialty Chemicals,-69.3,22.9,-3.3,-11.3,-15.6,-6.8,49.2,58.5,23.8,-30.0,-31.1,-69.3,194.3,-146.7,2.5,0.0,-309.46302136741195,81.0,325.0,325.0,352.0,352.0,101.92,101.92,402.67,402.67,-103,-28.964890800246565,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,325.0,325.0,352.0,352.0,101.92,101.92,146.0,4.0,0.0,25.0,0.0,402.67,402.67,19535874218.33,19.536,415.0,other,equity,data_raw,221.0,-25.05,False
327,EXR,Real Estate,-78.5,3.9,2.3,0.9,-4.3,-2.8,-8.6,-21.7,-30.5,-56.3,-64.9,-78.5,95.9,-85.1,2.0,0.0,-730.5617147783887,71.8,350.0,350.0,374.0,374.0,96.66,96.66,402.91,402.91,31,944.8840406136528,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,350.0,350.0,374.0,374.0,96.66,96.66,253.0,0.0,0.0,0.0,0.0,402.91,402.91,30816631702.77,30.817,316.0,other,equity,data_raw,155.19,-6.01,False
328,FRT,Real Estate,-94.5,16.1,1.8,0.8,0.2,5.6,8.3,-2.2,-10.1,-26.7,-40.6,-94.5,8.5,-113.5,2.2,0.0,-397.7367185143266,55.8,399.0,399.0,424.0,424.0,96.54,96.54,403.04,403.04,8,26.633545486947185,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,399.0,399.0,424.0,424.0,96.54,96.54,145.0,0.0,0.0,0.0,0.0,403.04,403.04,10436678678.66,10.437,503.0,other,equity,data_raw,121.84,-0.85,False
329,TMUS,Telecommunication Services,-37.9,0.0,-1.0,-9.1,-18.3,-19.2,-29.2,-37.8,-38.3,-42.0,-46.6,-37.9,136.2,-37.5,2.0,0.0,4815.798966335239,112.4,261.0,261.0,283.0,283.0,101.49,101.49,404.49,404.49,-29,15.80674252258541,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,261.0,261.0,283.0,283.0,101.49,101.49,513.0,58.0,0.0,25.0,0.0,404.49,404.49,191571883627.02,191.572,62.0,cap100,equity,data_raw,240.95,-26.53,False
330,PAYX,Industrials,-96.1,7.8,2.4,0.2,-1.8,-8.4,-24.2,-39.9,-51.8,-69.5,-79.2,-96.1,70.8,-109.7,2.9,0.0,13.358080940510742,54.1,405.0,405.0,431.0,431.0,91.88,91.88,404.78,404.78,20,-12.931188048933329,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,405.0,405.0,431.0,431.0,91.88,91.88,351.0,10.0,0.0,0.0,0.0,404.78,404.78,35642778044.64,35.643,293.0,large,equity,data_raw,130.32,-23.66,False
331,KIM,Real Estate,-72.7,11.8,-0.1,-0.3,-4.4,0.6,0.7,-4.3,-9.2,-26.2,-30.2,-72.7,15.2,-83.9,2.0,0.0,-398.3755457179475,77.5,335.0,335.0,361.0,361.0,96.18,96.18,406.33,406.33,-39,-17.26565016118053,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,335.0,335.0,361.0,361.0,96.18,96.18,192.0,0.0,0.0,25.0,0.0,406.33,406.33,16192099060.28,16.192,441.0,other,equity,data_raw,24.62,-2.48,False
332,CVS,Healthcare,-91.2,34.0,4.8,7.6,9.7,10.8,14.1,23.4,9.9,-22.1,-37.8,-91.2,8.4,-141.5,1.3,0.0,-196.8535594289926,59.0,390.0,390.0,415.0,415.0,93.87,93.87,406.37,406.37,9,16.858641030688602,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,390.0,390.0,415.0,415.0,93.87,93.87,96.0,0.0,0.0,25.0,0.0,406.37,406.37,120983426860.36,120.983,100.0,cap100,equity,data_raw,98.43,-3.67,False
333,BRK-B,Diversified Financial Services,-54.5,3.9,3.9,-1.0,-8.2,-10.8,-16.1,-24.1,-29.3,-31.8,-34.1,-54.5,42.5,-58.1,2.7,0.0,-14.210762340210259,95.8,290.0,290.0,318.0,318.0,94.64,94.64,407.64,407.64,34,23.346185169787063,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,290.0,290.0,318.0,318.0,94.64,94.64,366.0,22.0,0.0,25.0,0.0,407.64,407.64,669272488900.19,669.272,18.0,cap100,equity,data_raw,516.85,-7.39,False
334,HUM,Healthcare,-122.8,20.2,7.3,25.7,51.7,48.0,34.3,12.1,-18.9,-56.6,-84.4,-122.8,63.6,-169.4,2.2,0.0,-459.15042867575056,27.4,472.0,472.0,494.0,494.0,89.84,89.84,407.84,407.84,29,213.63157735001658,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,472.0,472.0,494.0,494.0,89.84,89.84,32.0,0.0,0.0,-6.0,0.0,407.84,407.84,41997511234.41,41.998,258.0,large,equity,data_raw,351.88,-0.59,False
335,OXY,Oil & Gas E&P,-90.0,16.3,2.9,-2.7,-6.6,7.6,11.3,-3.5,-25.8,-37.5,-14.3,-90.0,85.7,-124.0,1.8,0.0,-351.72123195971426,60.3,382.0,382.0,407.0,407.0,105.31,105.31,409.06,409.06,41,42.42841469785395,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,382.0,382.0,407.0,407.0,105.31,105.31,159.0,4.0,0.0,0.0,0.0,409.06,409.06,58355216086.44,58.355,214.0,large,equity,data_raw,67.45,-13.02,False
336,HBAN,Banks - Regional,-63.5,8.8,2.1,-0.5,-6.1,-9.4,-13.2,-17.4,-14.8,-24.2,-32.4,-63.5,27.8,-74.2,1.4,0.0,-294.2504784078617,86.7,310.0,310.0,337.0,337.0,106.17,106.17,409.77,409.77,43,86.37748870703678,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,310.0,310.0,337.0,337.0,106.17,106.17,330.0,14.0,0.0,-2.0,0.0,409.77,409.77,33508469995.03,33.508,304.0,other,equity,data_raw,19.46,-15.06,False
337,ONDO-USD,Decentralized Finance,-59.0,4.0,2.2,23.0,26.0,12.8,-27.1,-59.9,,,,-59.0,250.6,-121.4,2.3,0.0,852.1747156559536,-29.1,567.0,567.0,327.0,327.0,77.58,77.58,411.28,411.28,20,-975.9336184122683,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,567.0,567.0,327.0,327.0,77.58,77.58,101.0,10.0,47.0,25.0,0.0,411.28,411.28,1845135392.53,1.845,,crypto,crypto,data_raw,0.979,-61.3,False
338,MA,Data Processing & Outsourced Services,-35.9,2.6,2.6,-5.2,-11.3,-16.2,-24.8,-31.8,-39.1,-45.0,-60.3,-35.9,99.1,-39.4,1.7,0.0,1717.1379429553938,114.3,259.0,259.0,280.0,280.0,113.53,113.53,411.28,411.28,-17,-1522.5561905418365,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,259.0,259.0,280.0,280.0,113.53,113.53,452.0,58.0,0.0,25.0,0.0,411.28,411.28,422520982729.61,422.521,26.0,cap100,equity,data_raw,589.67,-18.3,False
339,MAS,Industrials,-75.8,8.5,-0.4,-1.8,-3.2,-2.1,-6.8,-19.2,-27.7,-36.4,-51.3,-75.8,27.9,-84.9,2.3,0.0,-298.6484081552991,74.5,343.0,343.0,370.0,370.0,118.2,118.2,412.55,412.55,-11,-7.005346301245709,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,343.0,343.0,370.0,370.0,118.2,118.2,244.0,0.0,0.0,0.0,0.0,412.55,412.55,14103255229.44,14.103,458.0,other,equity,data_raw,79.19,-11.72,False
