Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,68.38999938964844,67.7699966430664,68.45999908447266,67.11000061035156,68.38999938964844,2434100.0,999.0425400085451,0,41.58254855346695,957.4599914550781,14,0.0,1000,"cash_4%_Buy 100% of cash (14 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,68.38999938964844,0.0,WELL,0.5577,DeployReady,0.8841,0.1488,0.0,0.0,184.3099975585937,0.0,0.0
2016-01-05,70.08999633789062,68.5,70.44999694824219,68.1500015258789,70.08999633789062,3346500.0,1022.8424972839357,0,41.58254855346695,981.2599487304688,14,2.3799957275390526,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,70.08999633789062,0.1583,WELL,0.5837,DeployReady,0.871,0.1367,0.16500091552736906,0.0,184.63999938964844,0.0,0.0
2016-01-06,69.94000244140625,69.5,70.16000366210938,69.30000305175781,69.94000244140625,2591900.0,1020.7425827331544,0,41.58254855346695,979.1600341796875,14,2.1700042724609347,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,70.08999633789062,0.2345,WELL,0.5819,DeployReady,0.888,0.1437,-1.0049972534179386,0.0,182.3000030517578,0.0,0.0
2016-01-07,67.94000244140625,69.23999786376953,69.87000274658203,67.5999984741211,67.94000244140625,4418400.0,992.7425827331544,0,41.58254855346695,951.1600341796875,14,-0.6299957275390677,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,70.08999633789062,0.0834,WELL,0.5361,DeployReady,0.9213,0.1566,-3.2249984741210658,0.0,177.86000061035156,0.0,0.0
2016-01-08,68.08999633789062,68.16000366210938,68.70999908447266,67.94999694824219,68.08999633789062,2299100.0,994.8424972839357,0,41.58254855346695,953.2599487304688,14,-0.42000427246093874,1000,DeployReady,0.0,68.89,0.0,0.0,0.0,0.0,70.08999633789062,-0.0029,WELL,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0.0,175.97000122070312,0.0,0.0
2016-01-09,68.08999633789062,68.16000366210938,68.70999908447266,67.94999694824219,68.08999633789062,2299100.0,994.8424972839357,0,41.58254855346695,953.2599487304688,14,-0.42000427246093874,1000,DeployReady,0.0,68.83,0.0,0.0,0.0,0.0,70.08999633789062,-0.058,WELL,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0.0,175.97000122070312,0.0,0.0
2016-01-10,68.08999633789062,68.16000366210938,68.70999908447266,67.94999694824219,68.08999633789062,2299100.0,994.8424972839357,0,41.58254855346695,953.2599487304688,14,-0.42000427246093874,1000,DeployReady,0.0,68.43,0.0,0.0,0.0,0.0,70.08999633789062,-0.0904,WELL,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0.0,175.97000122070312,0.0,0.0
2016-01-11,68.55000305175781,68.41000366210938,69.22000122070312,68.19999694824219,68.55000305175781,2608400.0,1001.2825912780763,0,41.58254855346695,959.7000427246094,14,0.22400512695311958,1000,DeployReady,0.0,68.152,0.0,0.0,0.0,0.0,70.08999633789062,-0.0639,WELL,0.5414,DeployReady,0.9312,0.1497,-4.159996032714819,0.0,175.99000549316406,0.0,0.0
2016-01-12,68.02999877929688,68.83000183105469,68.95999908447266,67.69999694824219,68.02999877929688,2304100.0,994.0025314636232,0,41.58254855346695,952.4199829101562,14,-0.5040008544921926,1000,DeployReady,0.0,68.17,0.0,0.0,0.0,0.0,70.08999633789062,-0.093,WELL,0.5789,DeployReady,0.9231,0.1375,-3.430000305175751,0.0,177.4499969482422,0.0,0.0
2016-01-13,66.58000183105469,68.06999969482422,68.5199966430664,66.25,66.58000183105469,3166200.0,973.7025741882326,0,41.58254855346695,932.1200256347656,14,-2.5339965820312504,1000,DeployReady,0.0,67.868,0.0,0.0,0.0,0.0,70.08999633789062,-0.2424,WELL,0.5581,DeployReady,0.9392,0.1257,-5.599998474121071,0.0,173.11000061035156,0.0,0.0
