Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,60.310001373291016,60.0099983215332,60.540000915527344,59.2400016784668,60.310001373291016,2070700.0,999.0350399780275,0,34.07501800537125,964.9600219726562,16,0.0,1000,"cash_3%_Buy 100% of cash (16 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,60.310001373291016,0.0,ADSK,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,60.38999938964844,60.38999938964844,60.79999923706055,60.0099983215332,60.38999938964844,1323600.0,1000.3150082397462,0,34.07501800537125,966.239990234375,16,0.12799682617188335,1000,,0.0,0.0,0.0,0.0,0.0,0.0,60.38999938964844,0.0085,ADSK,0.7,Hold,0.165000915527369,0,184.63999938964844,0.0,0.0
2016-01-06,59.540000915527344,59.459999084472656,59.79999923706055,58.95000076293945,59.540000915527344,3306300.0,986.7150326538087,0,34.07501800537125,952.6400146484375,16,-1.2320007324218674,1000,,0.0,0.0,0.0,0.0,0.0,0.0,60.38999938964844,-0.0767,ADSK,0.6,Hold,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,55.97999954223633,58.36000061035156,58.68999862670898,55.970001220703125,55.97999954223633,3927900.0,929.7550106811525,0,34.07501800537125,895.6799926757812,16,-6.928002929687493,1000,,0.0,0.0,0.0,0.0,0.0,0.0,60.38999938964844,-0.5057,ADSK,0.6,Hold,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,55.060001373291016,56.16999816894531,56.459999084472656,54.59999847412109,55.060001373291016,2376800.0,915.0350399780275,0,34.07501800537125,880.9600219726562,16,-8.399999999999995,1000,,0.0,58.256,0.0,0.0,0.0,0.0,60.38999938964844,-0.8502,ADSK,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-09,55.060001373291016,56.16999816894531,56.459999084472656,54.59999847412109,55.060001373291016,2376800.0,915.0350399780275,0,34.07501800537125,880.9600219726562,16,-8.399999999999995,1000,,0.0,57.206,0.0,0.0,0.0,0.0,60.38999938964844,-1.0232,ADSK,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-10,55.060001373291016,56.16999816894531,56.459999084472656,54.59999847412109,55.060001373291016,2376800.0,915.0350399780275,0,34.07501800537125,880.9600219726562,16,-8.399999999999995,1000,,0.0,56.14,0.0,0.0,0.0,0.0,60.38999938964844,-1.0763,ADSK,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-11,55.22999954223633,55.29999923706055,55.54999923706055,54.06999969482422,55.22999954223633,2020700.0,917.7550106811525,0,34.07501800537125,883.6799926757812,16,-8.128002929687494,1000,,0.0,55.278,0.0,0.0,0.0,0.0,60.38999938964844,-1.0295,ADSK,0.6,Hold,-4.15999603271482,0,175.99000549316406,0.0,0.0
2016-01-12,54.790000915527344,55.5099983215332,56.5,54.54999923706055,54.790000915527344,2439200.0,910.7150326538087,0,34.07501800537125,876.6400146484375,16,-8.832000732421875,1000,,0.0,55.04,0.0,0.0,0.0,0.0,60.38999938964844,-0.9871,ADSK,0.6,Hold,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,50.869998931884766,55.06999969482422,55.06999969482422,49.84999847412109,50.869998931884766,9264900.0,847.9950009155275,0,34.07501800537125,813.9199829101562,16,-15.104003906249996,1000,,0.0,54.202,0.0,0.0,0.0,0.0,60.38999938964844,-1.3414,ADSK,0.6,Hold,-5.599998474121072,0,173.11000061035156,0.0,0.0
2016-01-14,52.650001525878906,51.040000915527344,52.86000061035156,50.150001525878906,52.650001525878906,4160600.0,876.4750424194337,0,34.07501800537125,842.4000244140625,16,-12.25599975585937,1000,,0.0,53.72,0.0,0.0,0.0,0.0,60.38999938964844,-1.2844,ADSK,0.6,Hold,-4.194999694824198,0,175.9199981689453,0.0,0.0
2016-01-15,49.400001525878906,50.9900016784668,51.36000061035156,48.95000076293945,49.400001525878906,5792200.0,824.4750424194337,0,34.07501800537125,790.4000244140625,16,-17.455999755859374,1000,,0.0,52.588,0.0,0.0,0.0,0.0,60.38999938964844,-1.5439,ADSK,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-16,49.400001525878906,50.9900016784668,51.36000061035156,48.95000076293945,49.400001525878906,5792200.0,824.4750424194337,0,34.07501800537125,790.4000244140625,16,-17.455999755859374,1000,,0.0,51.422,0.0,0.0,0.0,0.0,60.38999938964844,-1.6162,ADSK,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-17,49.400001525878906,50.9900016784668,51.36000061035156,48.95000076293945,49.400001525878906,5792200.0,824.4750424194337,0,34.07501800537125,790.4000244140625,16,-17.455999755859374,1000,,13.560448437235223,50.344,0.0,0.0,0.0,0.0,60.38999938964844,-1.5613,ADSK,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-18,49.400001525878906,50.9900016784668,51.36000061035156,48.95000076293945,49.400001525878906,5792200.0,824.4750424194337,0,34.07501800537125,790.4000244140625,16,-17.455999755859374,1000,,13.560448437235223,50.05,0.0,0.0,0.0,0.0,60.38999938964844,-1.424,ADSK,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-19,47.59000015258789,49.400001525878906,49.88999938964844,47.08000183105469,47.59000015258789,3473100.0,795.5150204467775,0,34.07501800537125,761.4400024414062,16,-20.352001953124997,1000,,11.67665074163878,49.038,0.0,0.0,0.0,0.0,60.38999938964844,-1.4586,ADSK,0.6,Hold,-5.985000610351532,0,172.33999633789062,0.0,0.0
2016-01-20,47.900001525878906,46.810001373291016,48.45000076293945,45.119998931884766,47.900001525878906,3554800.0,800.4750424194337,0,34.07501800537125,766.4000244140625,16,-19.855999755859365,1000,,13.985158564843218,48.738,0.0,0.0,0.0,0.0,60.38999938964844,-1.3406,ADSK,0.6,Hold,-6.994995117187475,0,170.32000732421875,0.0,0.0
2016-01-21,47.869998931884766,47.97999954223633,48.54999923706055,46.93999862670898,47.869998931884766,2410500.0,799.9950009155275,0,34.07501800537125,765.9199829101562,16,-19.90400390625,1000,,17.89391340066689,48.432,0.0,0.0,0.0,0.0,60.38999938964844,-1.1691,ADSK,0.6,Hold,-6.580001831054661,0,171.14999389648438,0.0,0.0
2016-01-22,49.02999877929688,48.63999938964844,49.34000015258789,48.36000061035156,49.02999877929688,1820100.0,818.5549984741214,0,34.07501800537125,784.4799804687501,16,-18.048004150390604,1000,,26.573428438894524,48.358,0.0,0.0,0.0,0.0,60.38999938964844,-0.8193,ADSK,0.6,Hold,-4.824996948242167,0,174.66000366210938,0.0,0.0
2016-01-23,49.02999877929688,48.63999938964844,49.34000015258789,48.36000061035156,49.02999877929688,1820100.0,818.5549984741214,0,34.07501800537125,784.4799804687501,16,-18.048004150390604,1000,,26.573428438894524,48.284,52.698,0.0,0.0,0.0,60.38999938964844,-0.5163,ADSK,0.6,Hold,-4.824996948242167,0,174.66000366210938,0.0,0.0
2016-01-24,49.02999877929688,48.63999938964844,49.34000015258789,48.36000061035156,49.02999877929688,1820100.0,818.5549984741214,0,34.07501800537125,784.4799804687501,16,-18.048004150390604,1000,,26.573428438894524,48.572,52.134,0.0,0.0,0.0,60.38999938964844,-0.2569,ADSK,0.6,Hold,-4.824996948242167,0,174.66000366210938,0.0,0.0
2016-01-25,47.970001220703125,48.810001373291016,49.18999862670898,47.86000061035156,47.970001220703125,1684900.0,801.5950375366212,0,34.07501800537125,767.52001953125,16,-19.744000244140622,1000,,23.619203554764056,48.586,51.513,0.0,0.0,0.0,60.38999938964844,-0.1723,ADSK,0.6,Hold,-6.119995117187472,0,172.07000732421875,0.0,0.0
2016-01-26,48.41999816894531,48.290000915527344,48.66999816894531,47.38999938964844,48.41999816894531,2046400.0,808.7949887084962,0,34.07501800537125,774.719970703125,16,-19.024005126953124,1000,,26.87000446571541,48.696,50.957,0.0,0.0,0.0,60.38999938964844,-0.0103,ADSK,0.6,Hold,-4.955001831054662,0,174.39999389648438,0.0,0.0
2016-01-27,46.4900016784668,48.34000015258789,48.900001525878906,46.2400016784668,46.4900016784668,3296800.0,777.91504486084,0,34.07501800537125,743.8400268554688,16,-22.11199951171875,1000,,31.40917781283761,48.188,50.4825,0.0,0.0,0.0,60.38999938964844,-0.1134,ADSK,0.6,Hold,-5.944999694824194,0,172.4199981689453,0.0,0.0
2016-01-28,45.27000045776367,46.95000076293945,47.400001525878906,45.040000915527344,45.27000045776367,3138800.0,758.39502532959,0,34.07501800537125,724.3200073242188,16,-24.06400146484374,1000,,17.112287101934427,47.436,49.993,0.0,0.0,0.0,60.38999938964844,-0.2911,ADSK,0.6,Hold,-5.474998474121073,0,173.36000061035156,0.0,0.0
