Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2020-12-11,10.149999618530272,10.25,10.899999618530272,10.0,10.149999618530272,119400.0,999.0053000373841,0,4.305337421417562,994.6999626159666,98,0.0,1000,"cash_0%_Buy 100% of cash (98 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,10.149999618530272,0.0,QBTS,0.6,Hold,0.0,0,336.54998779296875,0.0,0.0
2020-12-12,10.149999618530272,10.25,10.899999618530272,10.0,10.149999618530272,119400.0,999.0053000373841,0,4.305337421417562,994.6999626159666,98,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,10.149999618530272,0.0,QBTS,0.6,Hold,0.0,0,336.54998779296875,0.0,0.0
2020-12-13,10.149999618530272,10.25,10.899999618530272,10.0,10.149999618530272,119400.0,999.0053000373841,0,4.305337421417562,994.6999626159666,98,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,10.149999618530272,0.0,QBTS,0.6,Hold,0.0,0,336.54998779296875,0.0,0.0
2020-12-14,10.15999984741211,10.59000015258789,10.59000015258789,10.149999618530272,10.15999984741211,368700.0,999.9853224678043,0,4.305337421417562,995.6799850463867,98,0.09800224304201688,1000,,0.0,0.0,0.0,0.0,0.0,0.0,10.15999984741211,0.0063,QBTS,0.6,Hold,-0.6775903320312509,0,335.010009765625,0.0,0.0
2020-12-15,10.109999656677246,10.25,10.300000190734863,10.06999969482422,10.109999656677246,193700.0,995.0853037757877,0,4.305337421417562,990.7799663543701,98,-0.3919996261596448,1000,,0.0,10.144,0.0,0.0,0.0,0.0,10.15999984741211,-0.0216,QBTS,0.6,Hold,1.3596118164062432,0,339.6400146484375,0.0,0.0
2020-12-16,10.140000343322754,10.15999984741211,10.25,10.100000381469728,10.140000343322754,354900.0,998.0253710670474,0,4.305337421417562,993.7200336456299,98,-0.09799289703366076,1000,,0.0,10.142,0.0,0.0,0.0,0.0,10.15999984741211,-0.019,QBTS,0.6,Hold,1.5884069824218585,0,340.1600036621094,0.0,0.0
2020-12-17,10.199999809265137,10.15999984741211,10.279999732971191,10.15999984741211,10.199999809265137,115500.0,1003.905318729401,0,4.305337421417562,999.5999813079834,98,0.49000186920168387,1000,,0.0,10.152,0.0,0.0,0.0,0.0,10.199999809265137,0.0214,QBTS,0.6,Hold,2.4024096679687403,0,342.010009765625,0.0,0.0
2020-12-18,10.229999542236328,10.34000015258789,10.40999984741211,10.199999809265137,10.229999542236328,92000.0,1006.8452925605777,0,4.305337421417562,1002.5399551391602,98,0.7839992523193673,1000,,0.0,10.168,0.0,0.0,0.0,0.0,10.229999542236328,0.0645,QBTS,0.6,Hold,1.799611816406241,0,340.6400146484375,0.0,0.0
2020-12-19,10.229999542236328,10.34000015258789,10.40999984741211,10.199999809265137,10.229999542236328,92000.0,1006.8452925605777,0,4.305337421417562,1002.5399551391602,98,0.7839992523193673,1000,,0.0,10.182,0.0,0.0,0.0,0.0,10.229999542236328,0.0879,QBTS,0.6,Hold,1.799611816406241,0,340.6400146484375,0.0,0.0
2020-12-20,10.229999542236328,10.34000015258789,10.40999984741211,10.199999809265137,10.229999542236328,92000.0,1006.8452925605777,0,4.305337421417562,1002.5399551391602,98,0.7839992523193673,1000,,0.0,10.206,0.0,0.0,0.0,0.0,10.229999542236328,0.0977,QBTS,0.6,Hold,1.799611816406241,0,340.6400146484375,0.0,0.0
2020-12-21,10.300000190734863,10.289999961853027,10.399999618530272,10.25,10.300000190734863,174400.0,1013.7053561134342,0,4.305337421417562,1009.4000186920166,98,1.4700056076050072,1000,,0.0,10.238,0.0,0.0,0.0,0.0,10.300000190734863,0.1419,QBTS,0.6,Hold,1.3376037597656207,0,339.5899963378906,0.0,0.0
