Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,44.46195983886719,45.83265686035156,45.96591567993164,43.68142318725586,44.46195983886719,6253044.0,999.021836883545,0,20.85872042846688,978.1631164550781,22,0.0,1000,"cash_2%_Buy 100% of cash (22 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,44.46195983886719,0.0,LEN,0.4127,DeployReady,0.8841,0.1488,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,44.5381088256836,44.76655960083008,44.88078308105469,43.88131713867188,44.5381088256836,3467797.0,1000.6971145935061,0,20.85872042846688,979.8383941650392,22,0.16752777099610094,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,44.5381088256836,0.0109,LEN,0.4544,DeployReady,0.871,0.1367,0.16500091552736906,0,184.63999938964844,0.0,0.0
2016-01-06,43.21500778198242,43.900352478027344,44.45243835449219,42.824737548828125,43.21500778198242,3610358.0,971.5888916320802,0,20.85872042846688,950.7301712036133,22,-2.743294525146478,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,44.5381088256836,-0.1731,LEN,0.4308,DeployReady,0.888,0.1437,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,41.33981704711914,42.33928298950195,42.64388275146485,41.1684799194336,41.33981704711914,5295668.0,930.334695465088,0,20.85872042846688,909.4759750366211,22,-6.8687141418457,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,44.5381088256836,-0.5516,LEN,0.3765,DeployReady,0.9213,0.1566,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,40.08334732055664,41.78719711303711,41.81575393676758,39.89297103881836,40.08334732055664,5554316.0,902.692361480713,0,20.85872042846688,881.8336410522461,22,-9.6329475402832,1000,DeployReady,0.0,42.7276,0.0,0.0,0.0,0.0,44.5381088256836,-0.9467,LEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-09,40.08334732055664,41.78719711303711,41.81575393676758,39.89297103881836,40.08334732055664,5554316.0,902.692361480713,0,20.85872042846688,881.8336410522461,22,-9.6329475402832,1000,DeployReady,0.0,41.8519,0.0,0.0,0.0,0.0,44.5381088256836,-1.1472,LEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-10,40.08334732055664,41.78719711303711,41.81575393676758,39.89297103881836,40.08334732055664,5554316.0,902.692361480713,0,20.85872042846688,881.8336410522461,22,-9.6329475402832,1000,DeployReady,0.0,40.961,0.0,0.0,0.0,0.0,44.5381088256836,-1.2113,LEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-11,40.35939025878906,40.492652893066406,40.73061752319336,39.78826522827149,40.35939025878906,3211880.0,908.7653061218263,0,20.85872042846688,887.9065856933594,22,-9.025653076171869,1000,DeployReady,0.0,40.3898,0.0,0.0,0.0,0.0,44.5381088256836,-1.1411,LEN,0.3739,DeployReady,0.9312,0.1497,-4.159996032714819,0,175.99000549316406,0.0,0.0
2016-01-12,41.00666046142578,40.721099853515625,41.27318572998047,39.769229888916016,41.00666046142578,4333039.0,923.0052505798341,0,20.85872042846688,902.1465301513672,22,-7.601658630371089,1000,DeployReady,0.0,40.3232,0.0,0.0,0.0,0.0,44.5381088256836,-0.9297,LEN,0.4063,DeployReady,0.9231,0.1375,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,39.50270462036133,41.32078170776367,41.73008346557617,39.31232833862305,39.50270462036133,3831186.0,889.9182220764161,0,20.85872042846688,869.0595016479492,22,-10.910361480712883,1000,DeployReady,0.0,40.2071,0.0,0.0,0.0,0.0,44.5381088256836,-0.9655,LEN,0.3736,DeployReady,0.9392,0.1257,-5.599998474121071,0,173.11000061035156,0.0,0.0
