Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,38.95000076293945,38.86000061035156,39.02000045776367,38.459999084472656,38.95000076293945,4614200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,38.95000076293945,0.0,TMUS,0.6,Hold,0.0,0.0,184.3099975585937,0.0,0.0
2016-01-05,40.220001220703125,38.900001525878906,40.5,38.7599983215332,40.220001220703125,5553600.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,40.220001220703125,0.2076,TMUS,0.7,Hold,0.0,0.0,184.63999938964844,0.0,0.0
2016-01-06,40.04999923706055,39.560001373291016,40.380001068115234,39.33000183105469,40.04999923706055,7243800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,40.220001220703125,0.2979,TMUS,0.6,Hold,0.0,0.0,182.3000030517578,0.0,0.0
2016-01-07,40.5099983215332,39.380001068115234,40.68000030517578,39.27000045776367,40.5099983215332,8091300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,40.5099983215332,0.4117,TMUS,0.6,Hold,0.0,0.0,177.86000061035156,0.0,0.0
2016-01-08,39.880001068115234,40.86000061035156,41.22999954223633,39.77999877929688,39.880001068115234,3512900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.922,0.0,0.0,0.0,0.0,40.5099983215332,0.3569,TMUS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-09,39.880001068115234,40.86000061035156,41.22999954223633,39.77999877929688,39.880001068115234,3512900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,40.108,0.0,0.0,0.0,0.0,40.5099983215332,0.3008,TMUS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-10,39.880001068115234,40.86000061035156,41.22999954223633,39.77999877929688,39.880001068115234,3512900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,40.04,0.0,0.0,0.0,0.0,40.5099983215332,0.2462,TMUS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-11,39.68000030517578,39.959999084472656,39.97999954223633,39.16999816894531,39.68000030517578,3893100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.966,0.0,0.0,0.0,0.0,40.5099983215332,0.1626,TMUS,0.6,Hold,0.0,0.0,175.99000549316406,0.0,0.0
2016-01-12,40.060001373291016,39.83000183105469,40.119998931884766,39.380001068115234,40.060001373291016,3859000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.876,0.0,0.0,0.0,0.0,40.5099983215332,0.1583,TMUS,0.6,Hold,0.0,0.0,177.4499969482422,0.0,0.0
2016-01-13,38.84999847412109,40.15999984741211,40.45000076293945,38.83000183105469,38.84999847412109,3621500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.67,0.0,0.0,0.0,0.0,40.5099983215332,-0.0525,TMUS,0.6,Hold,0.0,0.0,173.11000061035156,0.0,0.0
2016-01-14,39.38999938964844,38.7400016784668,39.720001220703125,37.9900016784668,39.38999938964844,3440800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.572,0.0,0.0,0.0,0.0,40.5099983215332,-0.0996,TMUS,0.6,Hold,0.0,0.0,175.9199981689453,0.0,0.0
2016-01-15,37.790000915527344,37.9900016784668,38.900001525878906,36.790000915527344,37.790000915527344,5138400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,39.154,0.0,0.0,0.0,0.0,40.5099983215332,-0.3876,TMUS,0.6,Hold,0.0,0.0,172.14999389648438,0.0,0.0
