Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,28.420000076293945,27.309999465942383,28.43000030517578,27.21999931335449,28.420000076293945,7316400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,28.420000076293945,0.0,MOS,0.6,Hold,0.0,0.0,184.3099975585937,0.0,0.0
2016-01-05,28.299999237060547,28.65999984741211,28.670000076293945,27.8700008392334,28.299999237060547,4995600.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,28.420000076293945,-0.027,MOS,0.7,Hold,0.0,0.0,184.63999938964844,0.0,0.0
2016-01-06,26.440000534057617,27.82999992370605,27.850000381469727,26.270000457763672,26.440000534057617,5965400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,28.420000076293945,-0.4626,MOS,0.6,Hold,0.0,0.0,182.3000030517578,0.0,0.0
2016-01-07,25.530000686645508,26.170000076293945,26.34000015258789,25.34000015258789,25.530000686645508,5552700.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,28.420000076293945,-0.9229,MOS,0.6,Hold,0.0,0.0,177.86000061035156,0.0,0.0
2016-01-08,24.90999984741211,25.5,25.600000381469727,24.770000457763672,24.90999984741211,5372300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.72,0.0,0.0,0.0,0.0,28.420000076293945,-1.3115,MOS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-09,24.90999984741211,25.5,25.600000381469727,24.770000457763672,24.90999984741211,5372300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.018,0.0,0.0,0.0,0.0,28.420000076293945,-1.4891,MOS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-10,24.90999984741211,25.5,25.600000381469727,24.770000457763672,24.90999984741211,5372300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,25.34,0.0,0.0,0.0,0.0,28.420000076293945,-1.5202,MOS,0.6,Hold,0.0,0.0,175.97000122070312,0.0,0.0
2016-01-11,23.799999237060547,25.0,25.06999969482422,23.520000457763672,23.799999237060547,7972700.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.812,0.0,0.0,0.0,0.0,28.420000076293945,-1.7217,MOS,0.6,Hold,0.0,0.0,175.99000549316406,0.0,0.0
2016-01-12,24.559999465942383,24.299999237060547,24.770000457763672,23.64999961853028,24.559999465942383,8549900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.618,0.0,0.0,0.0,0.0,28.420000076293945,-1.5653,MOS,0.6,Hold,0.0,0.0,177.4499969482422,0.0,0.0
2016-01-13,24.13999938964844,24.75,25.170000076293945,24.030000686645508,24.13999938964844,6384300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.464,0.0,0.0,0.0,0.0,28.420000076293945,-1.4736,MOS,0.6,Hold,0.0,0.0,173.11000061035156,0.0,0.0
2016-01-14,25.059999465942383,24.07999992370605,25.3799991607666,23.76000022888184,25.059999465942383,7342200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.494,0.0,0.0,0.0,0.0,28.420000076293945,-1.0916,MOS,0.6,Hold,0.0,0.0,175.9199981689453,0.0,0.0
2016-01-15,25.46999931335449,24.440000534057617,25.68000030517578,24.229999542236328,25.46999931335449,9118900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.606,0.0,0.0,0.0,0.0,28.420000076293945,-0.6677,MOS,0.6,Hold,0.0,0.0,172.14999389648438,0.0,0.0
2016-01-16,25.46999931335449,24.440000534057617,25.68000030517578,24.229999542236328,25.46999931335449,9118900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.94,0.0,0.0,0.0,0.0,28.420000076293945,-0.3394,MOS,0.6,Hold,0.0,0.0,172.14999389648438,0.0,0.0
2016-01-17,25.46999931335449,24.440000534057617,25.68000030517578,24.229999542236328,25.46999931335449,9118900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,29.312760722213525,25.122,0.0,0.0,0.0,0.0,28.420000076293945,-0.0874,MOS,0.6,Hold,0.0,0.0,172.14999389648438,0.0,0.0
2016-01-18,25.46999931335449,24.440000534057617,25.68000030517578,24.229999542236328,25.46999931335449,9118900.0,999.4141900157928,0,413.6042058086397,585.8099842071532,23,-0.0585809984207097,1000,cash_41%_Buy 60% of cash (23 shares - Caution (OverSold Boost) - MRI:0.60),29.312760722213525,25.388,0.0,0.0,0.0,0.0,28.420000076293945,0.1039,MOS,0.6,Hold,0.0,0.0,172.14999389648438,0.0,0.0
2016-01-19,24.82999992370605,25.76000022888184,25.950000762939453,24.25,24.82999992370605,7747100.0,984.4707340545656,0,189.9107364959719,794.5599975585936,32,-1.5529265945434467,1000,cash_19%_Buy 60% of cash (9 shares - Caution (OverSold Boost) - MRI:0.60),27.32026479485524,25.342,0.0,0.0,0.0,0.0,28.420000076293945,0.0869,MOS,0.6,Hold,0.0,0.0,172.33999633789062,0.0,0.0
2016-01-20,23.93000030517578,24.3799991607666,24.39999961853028,22.690000534057617,23.93000030517578,8875800.0,955.6707462615968,0,189.9107364959719,765.760009765625,32,-4.4329253738403125,1000,,31.24065748497425,25.034,0.0,0.0,0.0,0.0,28.420000076293945,-0.1279,MOS,0.6,Hold,0.0,0.0,170.32000732421875,0.0,0.0
2016-01-21,24.6200008392334,24.11000061035156,24.96999931335449,23.790000915527344,24.6200008392334,5979200.0,977.7507633514406,0,189.9107364959719,787.8400268554688,32,-2.224923664855938,1000,,42.96754500988164,24.864,0.0,0.0,0.0,0.0,28.420000076293945,-0.0561,MOS,0.6,Hold,0.0,0.0,171.14999389648438,0.0,0.0
2016-01-22,23.850000381469727,25.25,26.229999542236328,23.3700008392334,23.850000381469727,9015800.0,953.1107487030032,0,189.9107364959719,763.2000122070312,32,-4.688925129699695,1000,,41.99396275253997,24.54,0.0,0.0,0.0,0.0,28.420000076293945,-0.1765,MOS,0.6,Hold,0.0,0.0,174.66000366210938,0.0,0.0
2016-01-23,23.850000381469727,25.25,26.229999542236328,23.3700008392334,23.850000381469727,9015800.0,953.1107487030032,0,189.9107364959719,763.2000122070312,32,-4.688925129699695,1000,,41.99396275253997,24.216,25.197,0.0,0.0,0.0,28.420000076293945,-0.2168,MOS,0.6,Hold,-0.0349320007324238,2.0,174.66000366210938,0.0,0.0
2016-01-24,23.850000381469727,25.25,26.229999542236328,23.3700008392334,23.850000381469727,9015800.0,953.1107487030032,0,189.9107364959719,763.2000122070312,32,-4.688925129699695,1000,,41.99396275253997,24.02,24.9685,0.0,0.0,0.0,28.420000076293945,-0.2036,MOS,0.6,Hold,-0.0523980010986302,3.0,174.66000366210938,0.0,0.0
2016-01-25,22.39999961853028,23.21999931335449,23.21999931335449,22.15999984741211,22.39999961853028,7811000.0,906.3747242946628,0,525.5747307796481,380.7999935150148,17,-9.362527570533707,1000,cash_58%_Sell 46.9% of holdings (15 shares - Caution - MRI:0.60),39.942532909295466,23.714,24.6735,0.0,0.0,0.0,28.420000076293945,-0.5347,MOS,0.6,Hold,-0.8466039031982397,4.0,172.07000732421875,0.0,0.0
2016-01-26,22.850000381469727,22.43000030517578,23.09000015258789,22.39999961853028,22.850000381469727,5043500.0,913.9790372638704,0,571.2290315418246,342.7500057220459,15,-8.602096273612947,1000,cash_62%_Sell 11.8% of holdings (2 shares - Caution - MRI:0.60),37.1428669766609,23.36,24.494,0.0,0.0,0.0,28.420000076293945,-0.5726,MOS,0.6,Hold,0.0853907257080122,4.0,174.39999389648438,0.0,0.0
2016-01-27,22.56999969482422,22.809999465942383,23.200000762939453,22.15999984741211,22.56999969482422,5721900.0,909.756456964493,0,593.776461236954,315.97999572753906,14,-9.024354303550696,1000,cash_65%_Sell 6.7% of holdings (1 shares - Caution - MRI:0.60),37.94163456501324,23.104,24.346,0.0,0.0,0.0,28.420000076293945,-0.613,MOS,0.6,Hold,-0.7066075653076154,4.0,172.4199981689453,0.0,0.0
2016-01-28,23.0,22.489999771118164,23.18000030517578,22.049999237060547,23.0,5406200.0,915.776461236954,0,593.776461236954,322.0,14,-8.4223538763046,1000,,32.890376606156366,22.934,24.2505,0.0,0.0,0.0,28.420000076293945,-0.4618,MOS,0.6,Hold,-0.3306065887451193,4.0,173.36000061035156,0.0,0.0
