Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,735.47998046875,733.0,742.22998046875,728.52001953125,735.47998046875,299100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,735.47998046875,0.0,AZO,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,738.8599853515625,735.47998046875,742.5599975585938,731.0900268554688,738.8599853515625,232900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,738.8599853515625,0.0293,AZO,0.7,Hold,0.0,0,184.63999938964844,0.0,0.0
2016-01-06,729.2000122070312,733.3200073242188,738.3499755859375,727.1099853515625,729.2000122070312,255100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,738.8599853515625,-0.0377,AZO,0.6,Hold,0.0,0,182.3000030517578,0.0,0.0
2016-01-07,735.9600219726562,720.2899780273438,740.47998046875,711.0700073242188,735.9600219726562,313500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,738.8599853515625,-0.0191,AZO,0.6,Hold,0.0,0,177.86000061035156,0.0,0.0
2016-01-08,712.0599975585938,735.9600219726562,738.8699951171875,708.9000244140625,712.0599975585938,258500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,730.312,0.0,0.0,0.0,0.0,738.8599853515625,-0.2143,AZO,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-09,712.0599975585938,735.9600219726562,738.8699951171875,708.9000244140625,712.0599975585938,258500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,725.628,0.0,0.0,0.0,0.0,738.8599853515625,-0.3256,AZO,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-10,712.0599975585938,735.9600219726562,738.8699951171875,708.9000244140625,712.0599975585938,258500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,720.268,0.0,0.0,0.0,0.0,738.8599853515625,-0.3777,AZO,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-11,718.6900024414062,712.5599975585938,726.0999755859375,709.969970703125,718.6900024414062,342800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,718.166,0.0,0.0,0.0,0.0,738.8599853515625,-0.3304,AZO,0.6,Hold,0.0,0,175.99000549316406,0.0,0.0
2016-01-12,728.989990234375,722.510009765625,730.489990234375,712.8400268554688,728.989990234375,250100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,716.772,0.0,0.0,0.0,0.0,738.8599853515625,-0.1901,AZO,0.6,Hold,0.0,0,177.4499969482422,0.0,0.0
2016-01-13,704.2000122070312,732.8300170898438,732.8300170898438,702.5700073242188,704.2000122070312,269200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,715.2,0.0,0.0,0.0,0.0,738.8599853515625,-0.3072,AZO,0.6,Hold,0.0,0,173.11000061035156,0.0,0.0
2016-01-14,712.6099853515625,702.8200073242188,718.2000122070312,699.3699951171875,712.6099853515625,262400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,715.31,0.0,0.0,0.0,0.0,738.8599853515625,-0.2867,AZO,0.6,Hold,0.0,0,175.9199981689453,0.0,0.0
2016-01-15,704.739990234375,696.3200073242188,710.3099975585938,693.010009765625,704.739990234375,370100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,713.846,0.0,0.0,0.0,0.0,738.8599853515625,-0.3243,AZO,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
2016-01-16,704.739990234375,696.3200073242188,710.3099975585938,693.010009765625,704.739990234375,370100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,711.056,0.0,0.0,0.0,0.0,738.8599853515625,-0.3259,AZO,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
