Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,60.88627624511719,61.1529426574707,61.2784309387207,60.39215850830078,60.88627624511719,1861500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,60.88627624511719,0.0,HSIC,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,61.0941162109375,61.07843017578125,61.572547912597656,60.74509811401367,61.0941162109375,1172745.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,61.0941162109375,0.0218,HSIC,0.7,Hold,0.0,0,184.63999938964844,0.0,0.0
2016-01-06,60.47451019287109,60.3411750793457,60.82352828979492,59.9058837890625,60.47451019287109,1395615.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,61.0941162109375,-0.0307,HSIC,0.6,Hold,0.0,0,182.3000030517578,0.0,0.0
2016-01-07,59.47843170166016,59.400001525878906,60.40784454345703,59.27450942993164,59.47843170166016,1376235.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,61.0941162109375,-0.1667,HSIC,0.6,Hold,0.0,0,177.86000061035156,0.0,0.0
2016-01-08,58.93333435058594,59.73333358764648,59.73333358764648,58.83137130737305,58.93333435058594,1655205.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,60.1733,0.0,0.0,0.0,0.0,61.0941162109375,-0.3008,HSIC,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-09,58.93333435058594,59.73333358764648,59.73333358764648,58.83137130737305,58.93333435058594,1655205.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,59.7827,0.0,0.0,0.0,0.0,61.0941162109375,-0.3686,HSIC,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-10,58.93333435058594,59.73333358764648,59.73333358764648,58.83137130737305,58.93333435058594,1655205.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,59.3506,0.0,0.0,0.0,0.0,61.0941162109375,-0.3904,HSIC,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-11,57.40392303466797,59.023529052734375,59.568626403808594,57.20784378051758,57.40392303466797,2369205.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,58.7365,0.0,0.0,0.0,0.0,61.0941162109375,-0.5446,HSIC,0.6,Hold,0.0,0,175.99000549316406,0.0,0.0
2016-01-12,57.431373596191406,57.84313583374024,58.39215850830078,57.03921508789063,57.431373596191406,1921935.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,58.3271,0.0,0.0,0.0,0.0,61.0941162109375,-0.6074,HSIC,0.6,Hold,0.0,0,177.4499969482422,0.0,0.0
2016-01-13,56.73333358764648,57.52156829833984,57.81176376342773,56.49803924560547,56.73333358764648,1515210.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,57.8871,0.0,0.0,0.0,0.0,61.0941162109375,-0.6863,HSIC,0.6,Hold,0.0,0,173.11000061035156,0.0,0.0
2016-01-14,57.494117736816406,56.98823547363281,57.76078414916992,56.71764755249024,57.494117736816406,1469310.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,57.5992,0.0,0.0,0.0,0.0,61.0941162109375,-0.6118,HSIC,0.6,Hold,0.0,0,175.9199981689453,0.0,0.0
