Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,27.809999465942383,27.93000030517578,28.14999961853028,27.75,27.809999465942383,951900.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,27.809999465942383,0.0,KEYS,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,27.75,27.809999465942383,28.350000381469727,27.61000061035156,27.75,796400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,27.809999465942383,-0.0138,KEYS,0.7,Hold,0.0,0,184.63999938964844,0.0,0.0
2016-01-06,27.299999237060547,27.3700008392334,27.65999984741211,27.209999084472656,27.299999237060547,756700.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,27.809999465942383,-0.1251,KEYS,0.6,Hold,0.0,0,182.3000030517578,0.0,0.0
2016-01-07,26.21999931335449,26.790000915527344,26.920000076293945,26.200000762939453,26.21999931335449,872500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,27.809999465942383,-0.4381,KEYS,0.6,Hold,0.0,0,177.86000061035156,0.0,0.0
2016-01-08,25.450000762939453,25.84000015258789,26.07999992370605,25.31999969482422,25.450000762939453,1485000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.906,0.0,0.0,0.0,0.0,27.809999465942383,-0.7927,KEYS,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-09,25.450000762939453,25.84000015258789,26.07999992370605,25.31999969482422,25.450000762939453,1485000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.434,0.0,0.0,0.0,0.0,27.809999465942383,-0.9749,KEYS,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-10,25.450000762939453,25.84000015258789,26.07999992370605,25.31999969482422,25.450000762939453,1485000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,25.974,0.0,0.0,0.0,0.0,27.809999465942383,-1.0365,KEYS,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-11,24.93000030517578,25.450000762939453,25.57999992370605,24.799999237060547,24.93000030517578,930300.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,25.5,0.0,0.0,0.0,0.0,27.809999465942383,-1.1412,KEYS,0.6,Hold,0.0,0,175.99000549316406,0.0,0.0
2016-01-12,25.25,25.14999961853028,25.40999984741211,24.64999961853028,25.25,1124800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,25.306,0.0,0.0,0.0,0.0,27.809999465942383,-1.0635,KEYS,0.6,Hold,0.0,0,177.4499969482422,0.0,0.0
2016-01-13,24.43000030517578,25.309999465942383,25.540000915527344,24.39999961853028,24.43000030517578,1365600.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,25.102,0.0,0.0,0.0,0.0,27.809999465942383,-1.1492,KEYS,0.6,Hold,0.0,0,173.11000061035156,0.0,0.0
2016-01-14,24.64999961853028,24.479999542236328,24.8799991607666,24.09000015258789,24.64999961853028,900000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.942,0.0,0.0,0.0,0.0,27.809999465942383,-1.0782,KEYS,0.6,Hold,0.0,0,175.9199981689453,0.0,0.0
2016-01-15,23.530000686645508,24.040000915527344,24.28499984741211,23.309999465942383,23.530000686645508,858400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.558,0.0,0.0,0.0,0.0,27.809999465942383,-1.2419,KEYS,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
2016-01-16,23.530000686645508,24.040000915527344,24.28499984741211,23.309999465942383,23.530000686645508,858400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,24.278,0.0,0.0,0.0,0.0,27.809999465942383,-1.2668,KEYS,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
2016-01-17,23.530000686645508,24.040000915527344,24.28499984741211,23.309999465942383,23.530000686645508,858400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,10.074614384406516,23.934,0.0,0.0,0.0,0.0,27.809999465942383,-1.1991,KEYS,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
2016-01-18,23.530000686645508,24.040000915527344,24.28499984741211,23.309999465942383,23.530000686645508,858400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,10.074614384406516,23.754,0.0,0.0,0.0,0.0,27.809999465942383,-1.0729,KEYS,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
2016-01-19,23.209999084472656,23.729999542236328,23.93000030517578,23.07999992370605,23.209999084472656,708100.0,1000.0,0,1000.0,0.0,0,0.0,1000,,9.608525103360094,23.466,0.0,0.0,0.0,0.0,27.809999465942383,-0.9961,KEYS,0.6,Hold,0.0,0,172.33999633789062,0.0,0.0
2016-01-20,22.90999984741211,22.920000076293945,23.020000457763672,22.14999961853028,22.90999984741211,1626600.0,1000.0,0,1000.0,0.0,0,0.0,1000,,9.8720157999676,23.342,0.0,0.0,0.0,0.0,27.809999465942383,-0.9484,KEYS,0.6,Hold,0.0,0,170.32000732421875,0.0,0.0
2016-01-21,23.32999992370605,23.020000457763672,23.80500030517578,22.799999237060547,23.32999992370605,924500.0,1000.0,0,1000.0,0.0,0,0.0,1000,,19.95841105485557,23.302,0.0,0.0,0.0,0.0,27.809999465942383,-0.7304,KEYS,0.6,Hold,0.0,0,171.14999389648438,0.0,0.0
2016-01-22,24.0,23.729999542236328,24.040000915527344,23.65999984741211,24.0,1013200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,34.60720759246395,23.396,0.0,0.0,0.0,0.0,27.809999465942383,-0.346,KEYS,0.6,Hold,0.0,0,174.66000366210938,0.0,0.0
2016-01-23,24.0,23.729999542236328,24.040000915527344,23.65999984741211,24.0,1013200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,34.60720759246395,23.49,24.813,0.0,0.0,0.0,27.809999465942383,-0.0517,KEYS,0.6,Hold,-0.0349320007324238,2,174.66000366210938,0.0,0.0
2016-01-24,24.0,23.729999542236328,24.040000915527344,23.65999984741211,24.0,1013200.0,999.52,0,519.52,480.0,20,-0.048000000000003595,1000,cash_52%_Buy 50% of cash (20 shares - Caution - MRI:0.60),34.60720759246395,23.648,24.6225,0.0,0.0,0.0,27.809999465942383,0.1709,KEYS,0.6,Hold,-0.0523980010986302,3,174.66000366210938,0.0,0.0
2016-01-25,23.959999084472656,23.89999961853028,24.06999969482422,23.84000015258789,23.959999084472656,922100.0,998.4803816986084,0,279.68040916442874,718.7999725341797,30,-0.15196183013915787,1000,cash_28%_Buy 50% of cash (10 shares - Caution - MRI:0.60),38.53426328989271,23.858,24.433,0.0,0.0,0.0,27.809999465942383,0.326,KEYS,0.6,Hold,-0.8466039031982397,4,172.07000732421875,0.0,0.0
2016-01-26,23.989999771118164,24.1299991607666,24.3700008392334,23.81999969482422,23.989999771118164,697000.0,999.260452299118,0,159.61046030998233,839.6499919891357,35,-0.07395477008820261,1000,cash_16%_Buy 50% of cash (5 shares - Caution - MRI:0.60),34.01015154705807,23.99,24.2675,0.0,0.0,0.0,27.809999465942383,0.4484,KEYS,0.6,Hold,0.0853907257080122,4,174.39999389648438,0.0,0.0
2016-01-27,23.46999931335449,23.82999992370605,23.959999084472656,23.3799991607666,23.46999931335449,457300.0,980.9900262794494,0,89.1300523719788,891.8599739074706,38,-1.9009973720550688,1000,cash_9%_Buy 50% of cash (3 shares - Caution - MRI:0.60),36.81317788796848,23.884,24.13,0.0,0.0,0.0,27.809999465942383,0.397,KEYS,0.6,Hold,-0.7066075653076154,4,172.4199981689453,0.0,0.0
2016-01-28,23.13999938964844,23.700000762939453,23.700000762939453,23.07999992370605,23.13999938964844,420000.0,968.4037491798402,0,42.80377359390263,925.5999755859376,40,-3.159625082015971,1000,cash_4%_Buy 60% of cash (2 shares - Caution (OverSold Boost) - MRI:0.60),29.86667385524805,23.712,24.0145,0.0,0.0,0.0,27.809999465942383,0.2875,KEYS,0.6,Hold,-0.3306065887451193,4,173.36000061035156,0.0,0.0
