Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,20.239999771118164,20.190000534057617,20.36000061035156,19.75,20.239999771118164,3919300.0,999.0082400112152,0,7.248251226425168,991.75998878479,49,0.0,1000,"cash_1%_Buy 100% of cash (49 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,20.239999771118164,0.0,CIEN,0.4127,DeployReady,0.8841,0.1488,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,20.049999237060547,20.239999771118164,20.3700008392334,19.90999984741211,20.049999237060547,3200400.0,989.698213842392,0,7.248251226425168,982.4499626159668,49,-0.931002616882326,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,20.239999771118164,-0.0599,CIEN,0.4544,DeployReady,0.871,0.1367,0.16500091552736906,0,184.63999938964844,0.0,0.0
2016-01-06,19.520000457763672,19.739999771118164,19.88999938964844,19.270000457763672,19.520000457763672,3456300.0,963.7282736568451,0,7.248251226425168,956.4800224304199,49,-3.527996635437014,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,20.239999771118164,-0.2622,CIEN,0.4308,DeployReady,0.888,0.1437,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,18.6200008392334,19.1299991607666,19.18000030517578,18.43000030517578,18.6200008392334,4180700.0,919.6282923488617,0,7.248251226425168,912.3800411224365,49,-7.937994766235356,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,20.239999771118164,-0.6632,CIEN,0.3765,DeployReady,0.9213,0.1566,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,18.170000076293945,18.799999237060547,18.81999969482422,18.100000381469727,18.170000076293945,3222100.0,897.5782549648285,0,7.248251226425168,890.3300037384033,49,-10.142998504638678,1000,DeployReady,0.0,19.32,0.0,0.0,0.0,0.0,20.239999771118164,-1.028,CIEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-09,18.170000076293945,18.799999237060547,18.81999969482422,18.100000381469727,18.170000076293945,3222100.0,897.5782549648285,0,7.248251226425168,890.3300037384033,49,-10.142998504638678,1000,DeployReady,0.0,18.906,0.0,0.0,0.0,0.0,20.239999771118164,-1.2046,CIEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-10,18.170000076293945,18.799999237060547,18.81999969482422,18.100000381469727,18.170000076293945,3222100.0,897.5782549648285,0,7.248251226425168,890.3300037384033,49,-10.142998504638678,1000,DeployReady,0.0,18.53,0.0,0.0,0.0,0.0,20.239999771118164,-1.2501,CIEN,0.3682,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-11,18.15999984741211,18.32999992370605,18.63999938964844,17.969999313354492,18.15999984741211,2033300.0,897.0882437496185,0,7.248251226425168,889.8399925231934,49,-10.191999626159676,1000,DeployReady,0.0,18.258,0.0,0.0,0.0,0.0,20.239999771118164,-1.2103,CIEN,0.3739,DeployReady,0.9312,0.1497,-4.159996032714819,0,175.99000549316406,0.0,0.0
2016-01-12,18.56999969482422,18.729999542236328,19.38999938964844,18.13999938964844,18.56999969482422,3660200.0,917.1782362728119,0,7.248251226425168,909.9299850463867,49,-8.183000373840333,1000,DeployReady,0.0,18.248,0.0,0.0,0.0,0.0,20.239999771118164,-0.9747,CIEN,0.4063,DeployReady,0.9231,0.1375,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,18.34000015258789,18.56999969482422,18.950000762939453,18.15999984741211,18.34000015258789,2650000.0,905.9082587032318,0,7.248251226425168,898.6600074768066,49,-9.309998130798347,1000,DeployReady,0.0,18.282,0.0,0.0,0.0,0.0,20.239999771118164,-0.8393,CIEN,0.3736,DeployReady,0.9392,0.1257,-5.599998474121071,0,173.11000061035156,0.0,0.0
2016-01-14,18.32999992370605,18.3799991607666,18.559999465942383,18.010000228881836,18.32999992370605,2383400.0,905.4182474880216,0,7.248251226425168,898.1699962615965,49,-9.358999252319366,1000,DeployReady,0.0,18.314,0.0,0.0,0.0,0.0,20.239999771118164,-0.6984,CIEN,0.3858,DeployReady,0.9321,0.0952,-4.194999694824197,0,175.9199981689453,0.0,0.0
2016-01-15,18.020000457763672,17.770000457763672,18.229999542236328,17.65999984741211,18.020000457763672,2840000.0,890.2282736568451,0,7.248251226425168,882.9800224304199,49,-10.877996635437015,1000,DeployReady,0.0,18.284,0.0,0.0,0.0,0.0,20.239999771118164,-0.6617,CIEN,0.3773,DeployReady,0.9421,0.0903,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-16,18.020000457763672,17.770000457763672,18.229999542236328,17.65999984741211,18.020000457763672,2840000.0,890.2282736568451,0,7.248251226425168,882.9800224304199,49,-10.877996635437015,1000,DeployReady,0.0,18.256,0.0,0.0,0.0,0.0,20.239999771118164,-0.5862,CIEN,0.3773,DeployReady,0.9421,0.0903,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-17,18.020000457763672,17.770000457763672,18.229999542236328,17.65999984741211,18.020000457763672,2840000.0,890.2282736568451,0,7.248251226425168,882.9800224304199,49,-10.877996635437015,1000,DeployReady,13.486841486101142,18.146,0.0,0.0,0.0,0.0,20.239999771118164,-0.4884,CIEN,0.3773,DeployReady,0.9421,0.0903,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-18,18.020000457763672,17.770000457763672,18.229999542236328,17.65999984741211,18.020000457763672,2840000.0,890.2282736568451,0,7.248251226425168,882.9800224304199,49,-10.877996635437015,1000,DeployReady,13.486841486101142,18.082,0.0,0.0,0.0,0.0,20.239999771118164,-0.3804,CIEN,0.3772,DeployReady,0.9421,0.0905,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-19,17.59000015258789,18.25,18.3799991607666,17.459999084472656,17.59000015258789,2740200.0,869.1582587032318,0,7.248251226425168,861.9100074768066,49,-12.984998130798342,1000,DeployReady,12.5,17.934,0.0,0.0,0.0,0.0,20.239999771118164,-0.4198,CIEN,0.3781,DeployReady,0.9422,0.0929,-5.985000610351532,0,172.33999633789062,0.0,0.0
2016-01-20,17.34000015258789,17.280000686645508,17.56999969482422,16.6299991607666,17.34000015258789,3794000.0,856.9082587032318,0,7.248251226425168,849.6600074768066,49,-14.20999813079834,1000,DeployReady,13.666661580403641,17.798,0.0,0.0,0.0,0.0,20.239999771118164,-0.4884,CIEN,0.3917,DeployReady,0.9441,0.1056,-6.994995117187475,0,170.32000732421875,0.0,0.0
2016-01-21,17.450000762939453,17.5,17.889999389648438,17.299999237060547,17.450000762939453,2941500.0,862.2982886104584,0,7.248251226425168,855.0500373840332,49,-13.670995140075693,1000,DeployReady,23.529421918274025,17.684,0.0,0.0,0.0,0.0,20.239999771118164,-0.4449,CIEN,0.3889,DeployReady,0.9437,0.1202,-6.580001831054661,0,171.14999389648438,0.0,0.0
2016-01-22,17.989999771118164,17.770000457763672,18.229999542236328,17.520000457763672,17.989999771118164,2289700.0,888.7582400112152,0,7.248251226425168,881.50998878479,49,-11.025000000000007,1000,DeployReady,46.08694858947375,17.678,0.0,0.0,0.0,0.0,20.239999771118164,-0.179,CIEN,0.4244,DeployReady,0.9239,0.1516,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-23,17.989999771118164,17.770000457763672,18.229999542236328,17.520000457763672,17.989999771118164,2289700.0,888.7582400112152,0,7.248251226425168,881.50998878479,49,-11.025000000000007,1000,DeployReady,46.08694858947375,17.672,18.339,0.0,0.0,0.0,20.239999771118164,0.0238,CIEN,0.4244,DeployReady,0.9239,0.1516,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-24,17.989999771118164,17.770000457763672,18.229999542236328,17.520000457763672,17.989999771118164,2289700.0,888.7582400112152,0,7.248251226425168,881.50998878479,49,-11.025000000000007,1000,DeployReady,46.08694858947375,17.752,18.2265,0.0,0.0,0.0,20.239999771118164,0.1764,CIEN,0.4244,DeployReady,0.9239,0.1516,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-25,17.600000381469727,17.920000076293945,18.020000457763672,17.56999969482422,17.600000381469727,1538800.0,869.6482699184418,0,7.248251226425168,862.4000186920166,49,-12.935997009277344,1000,DeployReady,39.552242523793836,17.804,18.104,0.0,0.0,0.0,20.239999771118164,0.1512,CIEN,0.4089,DeployReady,0.9339,0.1686,-6.119995117187472,0,172.07000732421875,0.0,0.0
2016-01-26,18.040000915527344,17.75,18.1200008392334,17.530000686645508,18.040000915527344,2985600.0,891.208296087265,0,7.248251226425168,883.9600448608398,49,-10.77999439239502,1000,DeployReady,40.2214214326938,17.922,18.03,0.0,0.0,0.0,20.239999771118164,0.3089,CIEN,0.4359,DeployReady,0.9265,0.2083,-4.955001831054661,0,174.39999389648438,0.0,0.0
2016-01-27,17.799999237060547,17.770000457763672,18.26000022888184,17.6200008392334,17.799999237060547,1981900.0,879.448213842392,0,7.248251226425168,872.1999626159668,49,-11.956002616882333,1000,DeployReady,40.07351703710352,17.884,17.989,0.0,0.0,0.0,20.239999771118164,0.3319,CIEN,0.4286,DeployReady,0.9294,0.2457,-5.944999694824194,0,172.4199981689453,0.0,0.0
2016-01-28,17.280000686645508,17.989999771118164,18.100000381469727,17.239999771118164,17.280000686645508,2603300.0,853.968284872055,0,7.248251226425168,846.7200336456299,49,-14.503995513916024,1000,DeployReady,33.74613953763031,17.742,17.9445,0.0,0.0,0.0,20.239999771118164,0.1682,CIEN,0.4422,DeployReady,0.9265,0.2883,-5.474998474121072,0,173.36000061035156,0.0,0.0
2016-01-29,17.770000457763672,17.420000076293945,17.809999465942383,17.40999984741211,17.770000457763672,3999200.0,877.9782736568451,0,7.248251226425168,870.7300224304199,49,-12.102996635437012,1000,DeployReady,46.33431068641061,17.698,17.9245,0.0,0.0,0.0,20.239999771118164,0.2546,CIEN,0.4718,DeployReady,0.8986,0.3068,-3.2799987792968444,0,177.75,0.0,0.0
2016-01-30,17.770000457763672,17.420000076293945,17.809999465942383,17.40999984741211,17.770000457763672,3999200.0,877.9782736568451,0,7.248251226425168,870.7300224304199,49,-12.102996635437012,1000,DeployReady,46.33431068641061,17.732,17.9045,0.0,0.0,0.0,20.239999771118164,0.319,CIEN,0.4718,DeployReady,0.8986,0.3068,-3.2799987792968444,0,177.75,0.0,0.0
2016-01-31,17.770000457763672,17.420000076293945,17.809999465942383,17.40999984741211,17.770000457763672,3999200.0,877.9782736568451,0,7.248251226425168,870.7300224304199,49,-12.102996635437012,1000,DeployReady,46.33431068641061,17.678,17.885,0.0,0.0,0.0,20.239999771118164,0.3656,CIEN,0.472,DeployReady,0.8984,0.3347,-3.2799987792968444,0,177.75,0.0,0.0
2016-02-01,17.940000534057617,17.700000762939453,18.020000457763672,17.350000381469727,17.940000534057617,2773900.0,1885.3036373653413,0,1.6035812892915828,1883.7000560760498,105,-5.635642132854457,2000,"cash_0%_Buy 100% of cash (56 shares - DCA Strategy) Monthly invest 50.0% of total investment ($1,000.00)",48.882682605992386,17.706,17.8535,0.0,0.0,0.0,20.239999771118164,0.4585,CIEN,0.4666,DeployReady,0.8947,0.3294,-1.6871998046874892,6,177.58999633789062,0.0,0.0
2016-02-02,17.770000457763672,17.760000228881836,18.43000030517578,17.639999389648438,17.770000457763672,3246000.0,1867.453629354477,0,1.6035812892915828,1865.8500480651855,105,-6.5281425333976735,2000,DeployReady,52.71084821869707,17.804,17.825,0.0,0.0,0.0,20.239999771118164,0.4532,CIEN,0.4726,DeployReady,0.914,0.3005,-3.4582004760742024,6,174.3699951171875,0.0,0.0
2016-02-03,18.59000015258789,18.350000381469727,18.61000061035156,18.15999984741211,18.59000015258789,3123900.0,1953.55359731102,0,1.6035812892915828,1951.9500160217285,105,-2.2231441355705206,2000,DeployReady,66.0668405672034,17.968,17.838,0.0,0.0,0.0,20.239999771118164,0.7385,CIEN,0.4732,DeployReady,0.911,0.3047,-2.8971981262206903,6,175.38999938964844,0.0,0.0
2016-02-04,19.170000076293945,18.5,19.34000015258789,18.459999084472656,19.170000076293945,3257700.0,2014.4535893001557,0,1.6035812892915828,2012.8500080108643,105,0.8218554638862674,2000,DeployReady,69.72476863547976,18.248,17.8955,0.0,0.0,0.0,20.239999771118164,1.1008,CIEN,0.4649,DeployReady,0.9107,0.3095,-2.776197454833973,6,175.61000061035156,0.0,0.0
2016-02-05,18.6200008392334,19.290000915527344,19.520000457763672,18.57999992370605,18.6200008392334,3192000.0,1956.7036694087983,0,1.6035812892915828,1955.1000881195068,105,-2.0656405306816117,2000,DeployReady,57.2082519691088,18.418,17.9255,0.0,0.0,0.0,20.239999771118164,1.0909,CIEN,0.4516,DeployReady,0.928,0.305,-4.59119913330076,6,172.30999755859375,0.0,0.0
2016-02-06,18.6200008392334,19.290000915527344,19.520000457763672,18.57999992370605,18.6200008392334,3192000.0,1956.7036694087983,0,1.6035812892915828,1955.1000881195068,105,-2.0656405306816117,2000,DeployReady,57.2082519691088,18.554,17.9555,0.0,0.0,0.0,20.239999771118164,1.0406,CIEN,0.4516,DeployReady,0.928,0.305,-4.59119913330076,6,172.30999755859375,0.0,0.0
