Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,25.89249992370605,25.717500686645508,25.912500381469727,25.584999084472656,25.89249992370605,7716400.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,25.89249992370605,0.0,NEE,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,26.145000457763672,25.92250061035156,26.23500061035156,25.549999237060547,26.145000457763672,8915200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,26.145000457763672,0.0622,NEE,0.7,Hold,0.0,0,184.63999938964844,0.0,0.0
2016-01-06,26.059999465942383,25.97249984741211,26.167499542236328,25.875,26.059999465942383,6983200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,26.145000457763672,0.0768,NEE,0.6,Hold,0.0,0,182.3000030517578,0.0,0.0
2016-01-07,26.174999237060547,25.79750061035156,26.26499938964844,25.75749969482422,26.174999237060547,12870800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,0.0,0.0,0.0,0.0,0.0,26.174999237060547,0.1098,NEE,0.6,Hold,0.0,0,177.86000061035156,0.0,0.0
2016-01-08,26.292499542236328,26.217500686645508,26.475000381469727,26.1875,26.292499542236328,14382000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.113,0.0,0.0,0.0,0.0,26.292499542236328,0.153,NEE,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-09,26.292499542236328,26.217500686645508,26.475000381469727,26.1875,26.292499542236328,14382000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.193,0.0,0.0,0.0,0.0,26.292499542236328,0.171,NEE,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-10,26.292499542236328,26.217500686645508,26.475000381469727,26.1875,26.292499542236328,14382000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.2225,0.0,0.0,0.0,0.0,26.292499542236328,0.1719,NEE,0.6,Hold,0.0,0,175.97000122070312,0.0,0.0
2016-01-11,26.395000457763672,26.32999992370605,26.64999961853028,26.27750015258789,26.395000457763672,16397200.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.2895,0.0,0.0,0.0,0.0,26.395000457763672,0.1867,NEE,0.6,Hold,0.0,0,175.99000549316406,0.0,0.0
2016-01-12,26.34499931335449,26.4424991607666,26.520000457763672,26.084999084472656,26.34499931335449,8618800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.3235,0.0,0.0,0.0,0.0,26.395000457763672,0.1717,NEE,0.6,Hold,0.0,0,177.4499969482422,0.0,0.0
2016-01-13,26.155000686645508,26.420000076293945,26.47249984741211,25.934999465942383,26.155000686645508,10292800.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.296,0.0,0.0,0.0,0.0,26.395000457763672,0.1045,NEE,0.6,Hold,0.0,0,173.11000061035156,0.0,0.0
2016-01-14,26.42250061035156,26.20249938964844,26.6924991607666,26.09499931335449,26.42250061035156,9981600.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.322,0.0,0.0,0.0,0.0,26.42250061035156,0.1193,NEE,0.6,Hold,0.0,0,175.9199981689453,0.0,0.0
2016-01-15,26.315000534057617,26.36000061035156,26.47249984741211,26.020000457763672,26.315000534057617,15260000.0,1000.0,0,1000.0,0.0,0,0.0,1000,,0.0,26.3265,0.0,0.0,0.0,0.0,26.42250061035156,0.093,NEE,0.6,Hold,0.0,0,172.14999389648438,0.0,0.0
