Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,41.755001068115234,41.900001525878906,42.07500076293945,41.095001220703125,41.755001068115234,3496800.0,999.0396349754335,0,38.67461040878311,960.3650245666504,23,0.0,1000,"cash_4%_Buy 100% of cash (23 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,41.755001068115234,0.0,CHD,0.5577,DeployReady,0.8841,0.1488,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,41.400001525878906,41.72999954223633,41.94499969482422,41.18999862670898,41.400001525878906,2922600.0,990.874645503998,0,38.67461040878311,952.2000350952148,23,-0.8164989471435513,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,41.755001068115234,-0.0543,CHD,0.5837,DeployReady,0.871,0.1367,0.16500091552736906,0,184.63999938964844,0.0,0.0
2016-01-06,41.20500183105469,41.06999969482422,41.560001373291016,40.81999969482422,41.20500183105469,4109800.0,986.3896525230409,0,38.67461040878311,947.7150421142578,23,-1.2649982452392572,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,41.755001068115234,-0.1153,CHD,0.5819,DeployReady,0.888,0.1437,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,40.540000915527344,40.60499954223633,40.93999862670898,40.310001373291016,40.540000915527344,2664200.0,971.094631465912,0,38.67461040878311,932.4200210571289,23,-2.794500350952145,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,41.755001068115234,-0.2494,CHD,0.5361,DeployReady,0.9213,0.1566,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,41.02999877929688,40.744998931884766,41.525001525878906,40.52999877929688,41.02999877929688,4205800.0,982.3645823326113,0,38.67461040878311,943.6899719238282,23,-1.6675052642822097,1000,DeployReady,0.0,41.186,0.0,0.0,0.0,0.0,41.755001068115234,-0.2444,CHD,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-09,41.02999877929688,40.744998931884766,41.525001525878906,40.52999877929688,41.02999877929688,4205800.0,982.3645823326113,0,38.67461040878311,943.6899719238282,23,-1.6675052642822097,1000,DeployReady,0.0,41.041,0.0,0.0,0.0,0.0,41.755001068115234,-0.2271,CHD,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-10,41.02999877929688,40.744998931884766,41.525001525878906,40.52999877929688,41.02999877929688,4205800.0,982.3645823326113,0,38.67461040878311,943.6899719238282,23,-1.6675052642822097,1000,DeployReady,0.0,40.967,0.0,0.0,0.0,0.0,41.755001068115234,-0.2024,CHD,0.5369,DeployReady,0.9387,0.1578,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-11,41.310001373291016,41.130001068115234,41.47499847412109,40.70500183105469,41.310001373291016,3009800.0,988.8046419944765,0,38.67461040878311,950.1300315856934,23,-1.023499298095698,1000,DeployReady,0.0,40.988,0.0,0.0,0.0,0.0,41.755001068115234,-0.1306,CHD,0.5414,DeployReady,0.9312,0.1497,-4.159996032714819,0,175.99000549316406,0.0,0.0
2016-01-12,41.8650016784668,41.60499954223633,41.90999984741211,41.3849983215332,41.8650016784668,2908400.0,1001.5696490135194,0,38.67461040878311,962.8950386047363,23,0.2530014038086059,1000,DeployReady,0.0,41.253,0.0,0.0,0.0,0.0,41.8650016784668,0.0097,CHD,0.5789,DeployReady,0.9231,0.1375,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,39.32500076293945,41.06999969482422,41.380001068115234,39.23500061035156,39.32500076293945,5915800.0,943.1496279563905,0,38.67461040878311,904.4750175476074,23,-5.58900070190429,1000,DeployReady,0.0,40.912,0.0,0.0,0.0,0.0,41.8650016784668,-0.293,CHD,0.5581,DeployReady,0.9392,0.1257,-5.599998474121071,0,173.11000061035156,0.0,0.0
