Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,237.32000732421875,238.4499969482422,239.32000732421875,235.5399932861328,237.32000732421875,364600.0,999.0507199707032,0,49.7706906738282,949.280029296875,4,0.0,1000,"cash_5%_Buy 100% of cash (4 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,237.32000732421875,0.0,ESS,0.6,Hold,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,240.0399932861328,237.8999938964844,240.5500030517578,237.77999877929688,240.0399932861328,257700.0,1009.9306638183594,0,49.7706906738282,960.1599731445312,4,1.0879943847656226,1000,,0.0,0.0,0.0,0.0,0.0,0.0,240.0399932861328,0.0731,ESS,0.7,Hold,0.165000915527369,0,184.63999938964844,0.0,0.0
2016-01-06,238.0500030517578,238.009994506836,239.9900054931641,236.6300048828125,238.0500030517578,189500.0,1001.9707028808594,0,49.7706906738282,952.2000122070312,4,0.29199829101563823,1000,,0.0,0.0,0.0,0.0,0.0,0.0,240.0399932861328,0.0614,ESS,0.6,Hold,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,235.6999969482422,235.5599975585937,237.9900054931641,234.72999572753903,235.6999969482422,460000.0,992.570678466797,0,49.7706906738282,942.7999877929688,4,-0.6480041503906242,1000,,0.0,0.0,0.0,0.0,0.0,0.0,240.0399932861328,-0.0125,ESS,0.6,Hold,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,233.6699981689453,236.27999877929688,238.6699981689453,233.13999938964844,233.6699981689453,384200.0,984.4506833496094,0,49.7706906738282,934.6799926757812,4,-1.460003662109366,1000,,0.0,236.956,0.0,0.0,0.0,0.0,240.0399932861328,-0.1132,ESS,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-09,233.6699981689453,236.27999877929688,238.6699981689453,233.13999938964844,233.6699981689453,384200.0,984.4506833496094,0,49.7706906738282,934.6799926757812,4,-1.460003662109366,1000,,0.0,236.226,0.0,0.0,0.0,0.0,240.0399932861328,-0.1706,ESS,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-10,233.6699981689453,236.27999877929688,238.6699981689453,233.13999938964844,233.6699981689453,384200.0,984.4506833496094,0,49.7706906738282,934.6799926757812,4,-1.460003662109366,1000,,0.0,234.952,0.0,0.0,0.0,0.0,240.0399932861328,-0.1974,ESS,0.6,Hold,-4.1699981689452885,0,175.97000122070312,0.0,0.0
2016-01-11,235.69000244140625,234.8500061035156,236.5500030517578,234.1100006103516,235.69000244140625,477200.0,992.5307004394532,0,49.7706906738282,942.760009765625,4,-0.6520019531249921,1000,,0.0,234.48,0.0,0.0,0.0,0.0,240.0399932861328,-0.1485,ESS,0.6,Hold,-4.15999603271482,0,175.99000549316406,0.0,0.0
2016-01-12,234.77999877929688,234.6000061035156,235.5599975585937,230.38999938964844,234.77999877929688,640600.0,988.8906857910157,0,49.7706906738282,939.1199951171875,4,-1.0160034179687472,1000,,0.0,234.296,0.0,0.0,0.0,0.0,240.0399932861328,-0.1335,ESS,0.6,Hold,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,233.77999877929688,235.2700042724609,237.02999877929688,232.3600006103516,233.77999877929688,613900.0,984.8906857910157,0,49.7706906738282,935.1199951171875,4,-1.4160034179687475,1000,,0.0,234.318,0.0,0.0,0.0,0.0,240.0399932861328,-0.1428,ESS,0.6,Hold,-5.599998474121072,0,173.11000061035156,0.0,0.0
2016-01-14,230.8300018310547,233.77999877929688,235.8500061035156,230.5399932861328,230.8300018310547,632900.0,973.090697998047,0,49.7706906738282,923.3200073242188,4,-2.5960021972656233,1000,,0.0,233.75,0.0,0.0,0.0,0.0,240.0399932861328,-0.2195,ESS,0.6,Hold,-4.194999694824198,0,175.9199981689453,0.0,0.0
2016-01-15,230.1499938964844,228.97000122070312,231.6600036621093,226.259994506836,230.1499938964844,606100.0,970.3706662597658,0,49.7706906738282,920.5999755859376,4,-2.8680053710937403,1000,,0.0,233.046,0.0,0.0,0.0,0.0,240.0399932861328,-0.2727,ESS,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-16,230.1499938964844,228.97000122070312,231.6600036621093,226.259994506836,230.1499938964844,606100.0,970.3706662597658,0,49.7706906738282,920.5999755859376,4,-2.8680053710937403,1000,,0.0,231.938,0.0,0.0,0.0,0.0,240.0399932861328,-0.2892,ESS,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-17,230.1499938964844,228.97000122070312,231.6600036621093,226.259994506836,230.1499938964844,606100.0,970.3706662597658,0,49.7706906738282,920.5999755859376,4,-2.8680053710937403,1000,,28.46842025194887,231.012,0.0,0.0,0.0,0.0,240.0399932861328,-0.2811,ESS,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-18,230.1499938964844,228.97000122070312,231.6600036621093,226.259994506836,230.1499938964844,606100.0,970.3706662597658,0,49.7706906738282,920.5999755859376,4,-2.8680053710937403,1000,,28.46842025194887,230.286,0.0,0.0,0.0,0.0,240.0399932861328,-0.2573,ESS,0.6,Hold,-6.08000183105466,0,172.14999389648438,0.0,0.0
2016-01-19,232.3300018310547,231.19000244140625,233.8500061035156,229.1699981689453,232.3300018310547,484800.0,979.090697998047,0,49.7706906738282,929.3200073242188,4,-1.9960021972656228,1000,,26.07081359290605,230.586,0.0,0.0,0.0,0.0,240.0399932861328,-0.1645,ESS,0.6,Hold,-5.985000610351532,0,172.33999633789062,0.0,0.0
2016-01-20,224.47999572753903,231.6100006103516,231.6100006103516,223.9499969482422,224.47999572753903,717300.0,947.6906735839843,0,49.7706906738282,897.9199829101561,4,-5.136004638671887,1000,,19.1170056423405,229.452,0.0,0.0,0.0,0.0,240.0399932861328,-0.3084,ESS,0.6,Hold,-6.994995117187475,0,170.32000732421875,0.0,0.0
2016-01-21,221.0,225.1199951171875,226.83999633789065,219.3099975585937,221.0,587400.0,933.7706906738282,0,49.7706906738282,884.0,4,-6.528002929687492,1000,,18.181854211983293,227.622,0.0,0.0,0.0,0.0,240.0399932861328,-0.4742,ESS,0.6,Hold,-6.580001831054661,0,171.14999389648438,0.0,0.0
2016-01-22,224.8500061035156,222.82000732421875,225.38999938964844,221.4900054931641,224.8500061035156,733700.0,949.1707150878906,0,49.7706906738282,899.4000244140624,4,-4.988000488281251,1000,,32.30340707793901,226.562,0.0,0.0,0.0,0.0,240.0399932861328,-0.4409,ESS,0.6,Hold,-4.824996948242167,0,174.66000366210938,0.0,0.0
2016-01-23,224.8500061035156,222.82000732421875,225.38999938964844,221.4900054931641,224.8500061035156,733700.0,949.1707150878906,0,49.7706906738282,899.4000244140624,4,-4.988000488281251,1000,,32.30340707793901,225.502,231.7655,0.0,0.0,0.0,240.0399932861328,-0.3895,ESS,0.6,Hold,-4.824996948242167,0,174.66000366210938,0.0,0.0
