Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,0.95,0.0,11.7,72.5
2017-2019,58,26,32,0.92,0.5,11.7,98.9
2018-2020,53,24,29,0.96,0.4,31.5,122.4
2019-2021,101,66,35,0.97,0.6,31.5,160.9
2020-2022,50,7,43,0.96,0.7,31.5,151.5
2021-2023,71,22,49,0.9,1.1,20.7,190.8
2022-2024,26,35,-9,0.81,-0.2,19.3,194.4
2023-2025,23,81,-58,0.62,-2.1,18.3,198.0
2024-2026,17,47,-30,0.54,-1.0,18.3,226.9
