Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,655,66,588,0.21,0.2,53.0,100.7
2020-2022,314,7,306,0.53,1.7,74.7,71.2
2021-2023,-490,22,-512,1.22,-5.7,83.3,39.4
2022-2024,-410,35,-445,1.42,-1.9,79.1,16.5
2023-2025,-352,81,-433,1.27,-1.8,83.1,11.7
2024-2026,-93,46,-139,1.39,-0.3,83.1,21.2
