Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,17,12,5,0.53,0.0,10.6,47.2
2017-2019,48,26,22,0.37,0.0,10.6,61.8
2018-2020,33,24,9,0.79,0.1,28.7,69.2
2019-2021,76,66,9,0.83,0.2,28.7,90.7
2020-2022,-26,7,-34,0.86,-0.5,35.4,58.9
2021-2023,-42,22,-65,0.77,-0.3,46.1,50.0
2022-2024,-72,35,-107,0.7,-0.3,45.0,39.4
2023-2025,-30,81,-111,0.35,-0.2,36.2,38.6
2024-2026,2,47,-45,0.16,-0.1,25.9,36.9
