Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,39,12,27,1.22,0.1,27.3,8.6
2017-2019,54,26,29,1.2,0.4,27.3,13.2
2018-2020,69,24,46,0.93,0.6,27.9,20.4
2019-2021,264,66,197,0.91,3.6,27.9,37.4
2020-2022,105,7,97,1.0,2.1,34.5,29.6
2021-2023,134,22,112,1.25,2.5,34.5,42.2
2022-2024,-34,35,-69,1.24,-1.4,28.3,36.8
2023-2025,-84,81,-165,1.19,-3.6,43.0,32.7
2024-2026,-70,47,-117,1.18,-2.3,43.0,38.1
