Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,59,12,47,1.03,0.1,16.6,13.8
2017-2019,74,26,49,1.06,0.1,16.6,17.9
2018-2020,46,24,22,0.99,0.4,29.4,20.1
2019-2021,22,66,-45,0.96,-0.9,29.4,23.5
2020-2022,-36,7,-44,0.98,-0.5,35.6,19.0
2021-2023,-15,22,-37,0.98,-0.4,35.6,19.1
2022-2024,-24,35,-59,0.95,-0.6,29.5,19.2
2023-2025,2,81,-79,0.56,-1.1,22.6,22.5
2024-2026,18,47,-29,0.43,-0.4,27.9,22.2
