Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,206,12,194,1.13,0.4,35.1,14.1
2017-2019,115,26,89,1.11,0.9,42.8,12.3
2018-2020,-23,24,-47,0.89,-0.3,65.6,9.1
2019-2021,-182,66,-248,0.84,-1.4,65.6,9.3
2020-2022,30,7,23,0.72,0.1,38.4,13.0
2021-2023,44,22,22,0.57,0.3,33.1,15.4
2022-2024,215,35,180,0.55,3.0,33.1,26.9
2023-2025,267,81,186,0.74,4.7,33.1,39.6
2024-2026,192,77,115,0.69,3.1,20.6,34.6
