Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-2,12,-14,0.9,-0.0,41.4,0.0
2017-2019,-7,26,-32,0.63,-0.0,41.4,0.0
2018-2020,-37,24,-61,0.93,-0.0,82.6,0.0
2019-2021,45,66,-22,1.0,-0.0,82.6,0.0
2020-2022,51,7,44,0.76,0.1,80.0,0.0
2021-2023,19,22,-3,0.33,-0.0,41.5,0.0
2022-2024,-51,35,-85,0.17,-1.1,41.5,0.0
2023-2025,-48,81,-129,0.31,-0.4,29.3,0.0
2024-2026,8,78,-70,-0.15,-0.1,38.7,0.0
