Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-23,12,-35,0.49,-0.0,20.4,20.2
2017-2019,7,26,-19,0.41,-0.0,20.4,27.7
2018-2020,16,24,-8,0.42,-0.0,20.8,30.4
2019-2021,49,66,-18,0.4,-0.0,20.8,34.9
2020-2022,62,7,55,0.35,0.1,20.8,43.4
2021-2023,17,22,-5,0.21,-0.1,26.9,33.7
2022-2024,-9,35,-44,0.13,-0.8,26.9,33.0
2023-2025,-54,81,-135,0.01,-1.9,26.9,24.1
2024-2026,-40,71,-111,-0.07,-0.5,39.2,19.2
