Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,13,0.68,0.0,11.7,8.3
2017-2019,35,26,10,0.61,0.1,11.7,11.7
2018-2020,21,24,-3,1.01,-0.0,44.7,11.2
2019-2021,46,66,-21,1.07,-0.3,44.7,13.9
2020-2022,47,7,40,0.94,0.5,44.7,18.4
2021-2023,75,22,52,0.58,1.0,23.8,17.9
2022-2024,73,35,39,0.47,0.8,23.8,22.2
2023-2025,76,81,-5,0.32,-0.1,18.6,26.6
2024-2026,23,47,-24,0.22,-0.6,14.6,25.2
