Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,6,12,-6,1.54,-0.0,38.1,7.9
2017-2019,-59,26,-85,1.16,-0.0,38.1,8.9
2018-2020,-42,24,-66,1.74,-0.0,87.9,5.8
2019-2021,65,66,-1,1.82,-0.0,87.9,11.4
2020-2022,142,7,135,1.59,0.1,87.7,16.1
2021-2023,181,22,159,0.99,0.6,29.6,19.0
2022-2024,333,35,298,0.88,6.0,29.6,39.0
2023-2025,285,81,204,0.94,5.2,30.0,40.4
2024-2026,518,71,447,0.76,11.8,30.0,61.3
