Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,0.74,-0.0,10.3,50.5
2017-2019,12,26,-14,0.68,-0.0,10.3,60.9
2018-2020,1,24,-23,0.96,-0.0,41.5,60.2
2019-2021,46,66,-21,1.01,-0.0,41.5,75.6
2020-2022,48,7,40,0.92,0.1,41.5,86.3
2021-2023,49,22,26,0.64,0.3,17.9,88.4
2022-2024,44,35,9,0.51,0.2,17.9,108.1
2023-2025,45,81,-36,0.3,-0.8,16.6,122.1
2024-2026,45,45,1,0.23,0.0,12.6,127.3
