Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2018-2020,107,24,83,1.05,0.2,71.5,52.8
2019-2021,1,66,-65,1.26,-0.1,75.5,29.8
2020-2022,-140,7,-147,1.67,-0.1,91.1,7.7
2021-2023,-349,22,-372,2.18,-0.3,94.3,5.5
2022-2024,-59,35,-94,2.39,-1.5,88.8,0.7
2023-2025,-35,81,-116,2.03,-3.6,87.8,0.4
2024-2026,2,70,-68,1.89,-2.5,74.8,0.4
