Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-14,12,-26,1.24,-0.0,26.8,7.6
2017-2019,8,26,-18,1.15,-0.0,26.2,11.7
2018-2020,9,24,-15,1.52,-0.0,64.0,11.3
2019-2021,78,66,12,1.61,0.0,64.0,15.1
2020-2022,14,7,7,1.55,0.0,61.4,10.7
2021-2023,20,22,-3,1.34,-0.0,41.4,12.4
2022-2024,95,35,60,1.29,0.2,34.9,21.1
2023-2025,175,81,94,1.46,0.9,37.0,27.1
2024-2026,136,77,59,1.43,1.2,37.0,25.6
