Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,3,12,-9,0.8,-0.0,19.6,7.1
2017-2019,27,26,1,0.71,0.0,17.8,8.8
2018-2020,13,24,-10,1.18,-0.0,52.2,8.4
2019-2021,-4,66,-71,1.25,-0.0,52.2,7.9
2020-2022,5,7,-2,1.2,-0.0,51.4,8.6
2021-2023,21,22,-1,0.94,-0.0,39.2,9.3
2022-2024,36,35,1,0.87,0.0,39.2,11.0
2023-2025,45,81,-36,0.71,-0.1,32.0,13.3
2024-2026,13,47,-34,0.63,-0.4,32.0,11.4
