Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,1.05,-0.0,20.2,0.0
2017-2019,26,26,0,0.88,0.0,20.2,0.0
2018-2020,17,24,-7,1.14,-0.0,51.4,0.0
2019-2021,110,66,44,1.2,0.2,51.4,0.0
2020-2022,10,7,2,1.25,0.0,51.4,0.0
2021-2023,74,22,51,1.25,0.6,38.0,0.0
2022-2024,45,35,10,1.2,0.1,28.9,0.0
2023-2025,31,81,-50,0.96,-0.9,31.8,0.0
2024-2026,-35,65,-100,0.89,-2.0,31.8,0.0
