Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,2,12,-10,1.46,-0.0,21.7,6.2
2017-2019,6,26,-20,1.35,-0.0,21.7,8.5
2018-2020,-10,24,-34,1.73,-0.0,78.1,8.1
2019-2021,61,66,-5,1.76,-0.0,78.1,11.5
2020-2022,5,7,-2,1.72,-0.0,77.9,8.6
2021-2023,41,22,18,1.48,0.1,42.7,11.4
2022-2024,-46,35,-80,1.47,-0.4,42.0,8.9
2023-2025,-30,81,-111,1.41,-0.3,41.0,9.3
2024-2026,-7,79,-86,1.25,-0.2,41.0,11.3
