Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,9,12,-3,1.31,-0.0,26.5,113.0
2017-2019,81,26,55,1.58,0.2,26.5,225.0
2018-2020,135,24,111,1.46,0.5,35.7,327.0
2019-2021,284,66,218,1.51,2.6,35.7,543.2
2020-2022,150,7,143,1.54,2.3,36.7,476.2
2021-2023,187,22,164,1.71,3.5,36.7,734.2
2022-2024,107,35,73,1.75,1.5,32.4,795.9
2023-2025,501,81,420,1.86,11.5,33.9,1534.7
2024-2026,-368,76,-445,1.94,-5.1,92.9,221.6
