Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,3,12,-9,0.59,-0.0,27.5,16.9
2017-2019,11,26,-15,0.63,-0.0,27.5,17.8
2018-2020,13,24,-10,0.33,-0.0,20.4,19.5
2019-2021,64,66,-3,0.26,-0.0,19.2,27.8
2020-2022,56,7,49,0.26,0.0,27.2,27.4
2021-2023,31,22,8,0.29,0.1,27.2,28.1
2022-2024,50,35,15,0.31,0.2,27.2,37.5
2023-2025,55,81,-26,-0.0,-0.5,13.8,38.4
2024-2026,86,52,34,-0.12,0.8,16.2,44.3
