Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-9,12,-21,1.02,-0.0,18.6,30.1
2017-2019,5,26,-21,0.93,-0.0,22.0,29.4
2018-2020,3,24,-21,1.1,-0.0,39.7,38.9
2019-2021,32,66,-35,1.13,-0.1,39.7,42.1
2020-2022,-6,7,-14,1.12,-0.0,39.7,27.1
2021-2023,-4,22,-26,1.03,-0.0,38.3,35.9
2022-2024,-9,35,-44,0.99,-0.0,38.3,36.5
2023-2025,30,81,-51,0.87,-0.0,25.4,39.4
2024-2026,-26,42,-68,0.85,-0.4,30.1,28.9
