Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,1.21,0.0,15.2,629.8
2017-2019,34,26,8,1.33,0.1,16.3,813.1
2018-2020,30,24,6,1.05,0.1,29.8,1065.4
2019-2021,133,66,66,1.02,0.7,29.8,1759.8
2020-2022,-4,7,-11,1.09,-0.1,40.2,1079.2
2021-2023,39,22,17,1.35,0.3,40.2,1714.2
2022-2024,37,35,3,1.34,0.0,40.1,2316.4
2023-2025,263,81,182,1.2,3.6,28.8,3816.8
2024-2026,228,75,153,1.17,3.2,28.8,4191.3
