Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,4,12,-8,0.65,-0.0,13.9,41.1
2017-2019,1,26,-25,0.56,-0.1,13.9,46.2
2018-2020,24,24,0,0.75,-0.0,23.9,53.8
2019-2021,63,66,-3,0.74,-0.0,23.9,68.2
2020-2022,-24,7,-32,0.81,-0.1,43.1,38.7
2021-2023,-6,22,-28,0.87,-0.0,43.1,51.9
2022-2024,41,35,6,0.97,0.0,36.5,68.4
2023-2025,52,81,-29,0.96,-0.0,25.6,59.6
2024-2026,57,75,-18,0.85,-0.4,25.6,72.7
