Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,61,12,49,1.73,0.1,54.9,81.4
2017-2019,3,26,-23,2.04,-0.3,54.9,143.5
2018-2020,94,24,70,1.53,0.9,54.9,318.4
2019-2021,709,66,642,1.51,9.3,37.1,717.4
2020-2022,149,7,141,1.66,2.2,65.5,356.5
2021-2023,713,22,690,2.15,9.9,65.5,1208.0
2022-2024,2080,35,2046,2.26,30.8,60.0,3275.7
2023-2025,3001,81,2920,2.15,62.8,36.8,4549.2
2024-2026,2270,71,2199,2.13,56.4,36.8,5056.4
