Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,1.53,0.0,24.0,73.8
2017-2019,-15,26,-41,1.33,-0.1,24.0,84.5
2018-2020,-13,24,-37,1.14,-0.1,41.0,94.2
2019-2021,85,66,18,1.14,0.0,41.0,149.4
2020-2022,76,7,69,1.07,0.2,40.3,147.9
2021-2023,22,22,-1,1.09,-0.0,43.4,122.2
2022-2024,-48,35,-83,0.97,-0.7,43.4,131.5
2023-2025,42,81,-38,0.95,-0.3,39.9,177.5
2024-2026,65,47,18,0.83,0.3,20.3,167.0
