Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-19,12,-31,0.97,-0.0,23.6,10.5
2017-2019,-1,26,-27,0.92,-0.0,23.6,12.0
2018-2020,5,24,-19,0.93,-0.0,30.8,12.7
2019-2021,23,66,-43,0.9,-0.0,30.8,12.2
2020-2022,69,7,61,0.78,0.0,30.8,18.2
2021-2023,110,22,88,0.51,0.2,19.2,23.8
2022-2024,140,35,105,0.42,1.0,19.2,27.9
2023-2025,241,81,160,0.33,3.6,15.9,48.6
2024-2026,206,75,131,0.22,3.3,20.3,54.9
