Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,66,12,54,1.17,0.1,21.9,57.2
2017-2019,71,26,45,1.38,0.6,21.9,70.6
2018-2020,53,24,29,1.21,0.5,39.7,97.7
2019-2021,91,66,25,1.17,0.4,39.7,128.7
2020-2022,17,7,9,1.23,0.1,46.1,95.1
2021-2023,16,22,-6,1.36,-0.1,46.1,120.9
2022-2024,107,35,72,1.31,0.7,37.0,187.0
2023-2025,151,81,70,1.19,1.2,27.7,202.9
2024-2026,-53,69,-123,1.15,-2.9,42.9,126.5
