Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,288,12,276,0.55,0.1,93.2,2.4
2017-2019,292,26,267,0.71,0.1,93.2,3.2
2018-2020,-1789,24,-1813,0.92,-15.1,89.6,9.7
2019-2021,624,66,557,1.08,4.9,77.5,11.3
2020-2022,-221,7,-228,1.31,-2.3,88.6,5.4
2021-2023,-638,22,-660,1.61,-8.0,88.6,5.6
2022-2024,-227,35,-262,1.57,-3.1,68.8,8.0
2023-2025,-214,81,-295,1.42,-4.1,49.3,6.0
2024-2026,-163,71,-234,1.47,-3.0,69.0,3.5
