Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-2,12,-14,1.09,-0.0,16.1,5.9
2017-2019,10,26,-15,1.07,-0.0,21.1,7.2
2018-2020,14,24,-10,1.09,-0.0,49.6,8.3
2019-2021,74,66,7,1.14,0.0,49.6,11.5
2020-2022,-1,7,-9,1.1,-0.0,47.9,7.1
2021-2023,30,22,8,1.13,0.0,44.0,11.4
2022-2024,73,35,39,1.12,0.1,31.9,15.8
2023-2025,96,81,15,1.16,0.2,28.6,16.4
2024-2026,-32,75,-107,1.08,-1.9,41.8,9.9
