Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2020-2022,-8,7,-16,1.1,-0.0,57.6,103.0
2021-2023,-67,22,-89,1.6,-0.2,58.8,249.7
2022-2024,79,35,44,1.72,0.1,53.5,334.7
2023-2025,220,81,139,1.69,0.3,43.9,458.5
2024-2026,-121,71,-193,1.65,-1.7,75.9,187.0
