Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,36,22,14,1.77,0.0,56.7,4.4
2022-2024,190,35,155,1.92,0.1,52.4,7.0
2023-2025,96,81,15,2.34,0.0,50.9,5.4
2024-2026,1,42,-41,2.34,-0.1,58.6,3.8
