Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,1.5,0.0,29.5,5.7
2017-2019,57,26,31,1.66,0.3,29.5,8.7
2018-2020,191,24,167,1.49,1.7,29.5,18.0
2019-2021,261,66,195,1.51,2.4,28.5,24.2
2020-2022,86,7,79,1.64,1.3,43.6,17.4
2021-2023,102,22,80,2.0,1.3,43.6,31.0
2022-2024,44,35,9,2.13,0.1,41.8,29.1
2023-2025,213,81,132,2.33,2.7,50.7,44.5
2024-2026,205,52,153,2.42,3.2,50.7,52.6
