Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,-6,22,-28,2.01,-0.0,90.2,17.1
2022-2024,-536,35,-570,2.03,-0.5,86.8,15.8
2023-2025,-89,81,-170,1.82,-0.2,76.6,5.5
2024-2026,-190,77,-267,1.9,-1.2,86.2,4.8
