Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2022-2024,6,35,-29,2.0,-0.1,46.3,7.6
2023-2025,18,81,-62,1.62,-0.1,38.7,5.1
2024-2026,-13,78,-90,1.48,-0.1,38.7,7.2
