Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-9,12,-21,1.27,-0.0,33.4,52.5
2017-2019,-28,26,-53,1.31,-0.0,47.5,41.9
2018-2020,4,24,-20,0.91,-0.1,47.5,71.6
2019-2021,3,66,-63,0.9,-0.0,56.5,49.3
2020-2022,1,7,-6,0.98,-0.0,70.1,37.9
2021-2023,-70,22,-92,1.38,-0.0,70.1,39.4
2022-2024,-39,35,-74,1.29,-0.1,48.3,27.9
2023-2025,9,81,-72,1.06,-0.1,36.7,43.3
2024-2026,11,71,-61,1.04,-0.1,33.3,35.8
