Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,42,12,30,0.94,0.1,17.2,10.5
2017-2019,72,26,46,0.84,0.2,17.2,15.0
2018-2020,74,24,50,0.87,0.8,35.2,18.6
2019-2021,92,66,25,0.87,0.5,35.2,23.9
2020-2022,-4,7,-12,0.88,-0.2,35.2,18.1
2021-2023,-6,22,-29,0.89,-0.5,34.0,21.6
2022-2024,-46,35,-81,0.82,-1.5,34.0,20.2
2023-2025,14,81,-67,0.63,-1.4,19.4,24.9
2024-2026,-18,47,-65,0.58,-1.3,20.3,21.4
