Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,0.85,0.0,21.4,7.1
2017-2019,46,26,20,0.86,0.2,21.4,10.8
2018-2020,151,24,127,0.73,1.2,25.3,20.4
2019-2021,277,66,211,0.72,3.3,25.3,33.8
2020-2022,16,7,8,0.85,0.1,53.1,16.9
2021-2023,-33,22,-56,1.07,-1.0,53.1,25.4
2022-2024,-113,35,-148,1.06,-2.7,48.2,23.6
2023-2025,-27,81,-108,0.69,-1.8,50.7,19.8
2024-2026,-115,52,-167,0.63,-2.6,50.7,17.2
