Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,1.25,-0.0,20.1,26.3
2017-2019,5,26,-20,1.11,-0.0,17.2,32.7
2018-2020,9,24,-15,1.36,-0.0,54.2,30.1
2019-2021,45,66,-22,1.39,-0.0,54.2,40.1
2020-2022,54,7,47,1.23,0.0,54.2,46.4
2021-2023,35,22,12,0.89,0.1,32.6,42.4
2022-2024,25,35,-10,0.83,-0.1,32.6,52.5
2023-2025,5,81,-76,1.03,-1.0,30.0,50.6
2024-2026,46,75,-29,0.94,-0.6,20.5,60.0
