Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,42,12,30,1.08,0.1,17.6,52.5
2017-2019,47,26,22,1.13,0.2,17.6,67.2
2018-2020,2,24,-22,1.07,-0.2,41.8,53.4
2019-2021,-11,66,-78,1.03,-0.6,41.8,63.1
2020-2022,-4,7,-12,0.94,-0.1,39.0,68.8
2021-2023,52,22,29,0.75,0.3,23.7,85.9
2022-2024,111,35,76,0.68,1.1,23.7,132.8
2023-2025,105,81,25,0.63,0.7,15.0,141.7
2024-2026,-12,45,-57,0.62,-1.4,35.7,101.3
