Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,2,12,-10,0.92,-0.1,12.3,9.6
2017-2019,-2,26,-28,0.91,-0.0,14.2,11.1
2018-2020,-17,24,-40,1.25,-0.0,45.6,9.5
2019-2021,21,66,-45,1.28,-0.1,45.6,12.2
2020-2022,13,7,6,1.13,0.0,45.6,12.3
2021-2023,41,22,19,0.74,0.1,22.5,14.7
2022-2024,37,35,2,0.66,0.0,22.5,17.9
2023-2025,68,81,-12,0.59,-0.3,13.8,22.3
2024-2026,60,71,-11,0.45,-0.3,12.2,24.3
