Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-12,12,-24,1.42,-0.0,44.4,4.5
2017-2019,48,26,23,1.33,0.0,44.4,5.9
2018-2020,45,24,22,0.96,0.0,49.6,10.5
2019-2021,53,66,-13,0.96,-0.0,49.6,9.2
2020-2022,160,7,153,0.91,0.3,48.0,15.8
2021-2023,78,22,55,1.1,0.3,46.5,18.2
2022-2024,116,35,81,1.05,0.5,41.5,18.6
2023-2025,55,81,-26,1.2,-0.3,58.6,27.6
2024-2026,43,71,-28,1.16,-0.3,58.6,21.8
