Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,23,12,11,0.87,0.0,24.3,27.1
2017-2019,52,26,26,0.95,0.1,24.3,37.9
2018-2020,29,24,5,1.11,0.0,50.7,39.9
2019-2021,7,66,-59,1.16,-0.4,50.7,37.2
2020-2022,-8,7,-15,1.16,-0.1,50.7,37.8
2021-2023,26,22,3,1.1,0.0,38.2,45.0
2022-2024,58,35,23,0.98,0.1,33.4,49.2
2023-2025,59,81,-22,0.74,-0.4,19.8,58.6
2024-2026,70,52,18,0.71,0.3,19.8,69.2
