Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,36,12,24,0.97,0.1,12.0,12.2
2017-2019,82,26,56,0.83,0.7,12.9,18.8
2018-2020,91,24,67,0.87,0.9,36.2,23.0
2019-2021,95,66,29,0.92,0.4,36.2,26.2
2020-2022,-35,7,-43,0.94,-0.7,50.1,17.8
2021-2023,-1,22,-24,0.98,-0.4,50.1,24.7
2022-2024,116,35,81,0.91,1.4,33.8,39.7
2023-2025,148,81,68,1.03,1.5,27.8,39.0
2024-2026,161,52,109,1.09,2.3,27.8,45.4
