Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,55,12,43,1.16,0.1,20.6,11.6
2017-2019,75,26,50,1.1,0.7,20.6,16.8
2018-2020,30,24,6,1.25,0.0,60.7,17.2
2019-2021,114,66,47,1.27,0.3,60.7,28.1
2020-2022,-33,7,-40,1.26,-0.3,60.7,16.4
2021-2023,22,22,-1,1.22,-0.0,44.4,22.0
2022-2024,-3,35,-38,1.18,-0.5,44.4,30.4
2023-2025,84,81,3,1.06,0.0,27.4,33.5
2024-2026,113,52,61,0.97,1.2,27.4,38.9
