Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,-8,22,-30,1.12,-0.2,27.4,48.0
2022-2024,25,35,-10,1.16,-0.1,21.5,57.0
2023-2025,-6,81,-87,1.2,-0.9,34.9,44.2
2024-2026,-14,48,-62,1.17,-0.9,34.9,47.2
