Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,0.88,0.0,23.2,49.8
2017-2019,16,26,-10,0.89,-0.0,28.9,53.6
2018-2020,-14,24,-38,1.13,-0.0,40.4,54.5
2019-2021,10,66,-56,1.13,-0.0,40.4,60.2
2020-2022,69,7,62,0.97,0.1,40.4,86.8
2021-2023,34,22,11,0.57,0.1,25.5,78.5
2022-2024,11,35,-23,0.47,-0.3,26.0,72.3
2023-2025,-35,81,-116,0.26,-1.3,27.0,72.1
2024-2026,-20,75,-96,0.14,-1.2,27.0,73.5
