Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,21,12,8,0.6,0.0,10.3,0.0
2017-2019,43,26,18,0.48,0.2,10.3,0.0
2018-2020,23,24,-1,0.89,-0.0,37.9,0.0
2019-2021,58,66,-8,0.94,-0.1,37.9,0.0
2020-2022,-18,7,-26,0.96,-0.3,37.9,0.0
2021-2023,6,22,-17,0.86,-0.2,28.5,0.0
2022-2024,-25,35,-60,0.83,-0.7,28.5,0.0
2023-2025,0,81,-81,0.68,-1.1,15.9,0.0
2024-2026,20,73,-54,0.49,-1.2,14.1,0.0
