Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,36,12,24,0.86,0.0,10.6,25.3
2017-2019,28,26,3,0.64,0.0,15.4,27.8
2018-2020,15,24,-9,0.82,-0.0,47.7,29.9
2019-2021,41,66,-25,0.82,-0.1,47.7,38.3
2020-2022,17,7,9,0.81,0.0,45.9,35.3
2021-2023,26,22,3,0.68,0.1,18.4,36.0
2022-2024,3,35,-31,0.63,-0.6,14.0,37.0
2023-2025,17,81,-63,0.44,-1.3,14.0,41.7
2024-2026,20,73,-53,0.35,-1.0,13.2,41.9
