Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,10,12,-2,0.86,-0.0,17.3,60.1
2017-2019,36,26,11,0.96,0.1,17.3,80.5
2018-2020,31,24,8,1.08,0.1,42.9,94.0
2019-2021,35,66,-31,1.11,-0.3,42.9,102.6
2020-2022,2,7,-6,1.09,-0.1,42.9,93.8
2021-2023,27,22,5,0.99,0.1,29.3,114.9
2022-2024,46,35,11,0.9,0.2,29.3,138.1
2023-2025,34,81,-47,0.71,-1.1,14.9,134.8
2024-2026,-13,77,-91,0.55,-2.4,26.1,133.5
